id,src,dst,ttype
1930,985,8691,TRANSFER
1931,986,2241,TRANSFER
1932,986,6916,TRANSFER
1933,987,4754,TRANSFER
1934,987,3497,TRANSFER
1935,988,9540,TRANSFER
1936,989,7839,TRANSFER
1937,989,8572,TRANSFER
1938,990,9580,TRANSFER
1939,990,6710,TRANSFER
1940,991,8202,TRANSFER
1941,991,3808,TRANSFER
1942,992,5019,TRANSFER
1943,992,7304,TRANSFER
1944,993,8861,TRANSFER
1945,993,5054,TRANSFER
1946,994,9972,TRANSFER
1947,994,7432,TRANSFER
1948,995,9262,TRANSFER
1949,995,4764,TRANSFER
1950,996,3051,TRANSFER
1951,996,5723,TRANSFER
1952,997,3125,TRANSFER
1953,997,6522,TRANSFER
1954,998,3618,TRANSFER
1955,998,7319,TRANSFER
1956,999,8044,TRANSFER
1957,999,7020,TRANSFER
1961,1001,6733,TRANSFER
1963,1002,7028,TRANSFER
1970,1006,6776,TRANSFER
1978,1010,7084,TRANSFER
1983,1012,6702,TRANSFER
1987,1014,6778,TRANSFER
1988,1015,3075,TRANSFER
1996,1019,7015,TRANSFER
1997,1019,2808,TRANSFER
2009,1025,6088,TRANSFER
2011,1026,6310,TRANSFER
2014,1028,6106,TRANSFER
2031,1036,6372,TRANSFER
2033,1037,2489,TRANSFER
2036,1039,2768,TRANSFER
2038,1040,6890,TRANSFER
2053,1047,6694,TRANSFER
2055,1048,2696,TRANSFER
2061,1051,6833,TRANSFER
2081,1061,6182,TRANSFER
2089,1065,2611,TRANSFER
2090,1066,3090,TRANSFER
2096,1069,2277,TRANSFER
2100,1071,2499,TRANSFER
2102,1072,2994,TRANSFER
2106,1074,6285,TRANSFER
2108,1075,6471,TRANSFER
2110,1076,3063,TRANSFER
2112,1077,6398,TRANSFER
2116,1079,6493,TRANSFER
2119,1080,6228,TRANSFER
2128,1085,6503,TRANSFER
2138,1090,2517,TRANSFER
2146,1094,6343,TRANSFER
2147,1094,6692,TRANSFER
2151,1096,2815,TRANSFER
2154,1098,6913,TRANSFER
2157,1099,6355,TRANSFER
2164,1103,6685,TRANSFER
2166,1104,6469,TRANSFER
2171,1106,6141,TRANSFER
2178,1110,6695,TRANSFER
2185,1113,6778,TRANSFER
2194,1118,6693,TRANSFER
2197,1119,6205,TRANSFER
2199,1120,6744,TRANSFER
2205,1123,6295,TRANSFER
2206,1124,6196,TRANSFER
2214,1128,6437,TRANSFER
2219,1130,2834,TRANSFER
2220,1131,6548,TRANSFER
2221,1131,6987,TRANSFER
2223,1132,6381,TRANSFER
2227,1134,6834,TRANSFER
2230,1136,6366,TRANSFER
2231,1136,2110,TRANSFER
2240,1141,6415,TRANSFER
2248,1145,6459,TRANSFER
2249,1145,6322,TRANSFER
2250,1146,2246,TRANSFER
2259,1150,6343,TRANSFER
2271,1156,2882,TRANSFER
2280,1161,6750,TRANSFER
2283,1162,6541,TRANSFER
2287,1164,2424,TRANSFER
2288,1165,6204,TRANSFER
2294,1168,6124,TRANSFER
2296,1169,2875,TRANSFER
2300,1171,6091,TRANSFER
2302,1172,6432,TRANSFER
2308,1175,6408,TRANSFER
2313,1177,7027,TRANSFER
2316,1179,2155,TRANSFER
2320,1181,6843,TRANSFER
2322,1182,2415,TRANSFER
2323,1182,6706,TRANSFER
2325,1183,6625,TRANSFER
2328,1185,6731,TRANSFER
2332,1187,6994,TRANSFER
2333,1187,6621,TRANSFER
2340,1191,2918,TRANSFER
2343,1192,2897,TRANSFER
2346,1194,6470,TRANSFER
2347,1194,6690,TRANSFER
2352,1197,2830,TRANSFER
2354,1198,6508,TRANSFER
2355,1198,6864,TRANSFER
2356,1199,6360,TRANSFER
2362,1202,2577,TRANSFER
2366,1204,7071,TRANSFER
2372,1207,3047,TRANSFER
2385,1213,6148,TRANSFER
2388,1215,6097,TRANSFER
2389,1215,6190,TRANSFER
2393,1217,6250,TRANSFER
2413,1227,6554,TRANSFER
2417,1229,6382,TRANSFER
2422,1232,2354,TRANSFER
2423,1232,2701,TRANSFER
2428,1235,6273,TRANSFER
2432,1237,6423,TRANSFER
2440,1241,6654,TRANSFER
2447,1244,7070,TRANSFER
2450,1246,6656,TRANSFER
2461,1251,2682,TRANSFER
2463,1252,6526,TRANSFER
2471,1256,2549,TRANSFER
2473,1257,6587,TRANSFER
2477,1259,2327,TRANSFER
2481,1261,7034,TRANSFER
2483,1262,2445,TRANSFER
2485,1263,6771,TRANSFER
2496,1269,6369,TRANSFER
2498,1270,6356,TRANSFER
2506,1274,2835,TRANSFER
2508,1275,2550,TRANSFER
2509,1275,6566,TRANSFER
2515,1278,6172,TRANSFER
2516,1279,6819,TRANSFER
2517,1279,6997,TRANSFER
2519,1280,6660,TRANSFER
2522,1282,6707,TRANSFER
2523,1282,2717,TRANSFER
2535,1288,6960,TRANSFER
2538,1290,2807,TRANSFER
2548,1295,7023,TRANSFER
2549,1295,6689,TRANSFER
2560,1301,6460,TRANSFER
2561,1301,6879,TRANSFER
2563,1302,2937,TRANSFER
2578,1310,6425,TRANSFER
2580,1311,6312,TRANSFER
2583,1312,2823,TRANSFER
2598,1320,2856,TRANSFER
2611,1326,6501,TRANSFER
2619,1330,6203,TRANSFER
2620,1331,2683,TRANSFER
2621,1331,2769,TRANSFER
2626,1334,6592,TRANSFER
2628,1335,6921,TRANSFER
2629,1335,2215,TRANSFER
2641,1341,6115,TRANSFER
2651,1346,6452,TRANSFER
2661,1351,2748,TRANSFER
2663,1352,6673,TRANSFER
2684,1363,6848,TRANSFER
2685,1363,2654,TRANSFER
2686,1364,2925,TRANSFER
2690,1366,3073,TRANSFER
2700,1371,6698,TRANSFER
2702,1372,2188,TRANSFER
2703,1372,6461,TRANSFER
2707,1374,6909,TRANSFER
2709,1375,6101,TRANSFER
2713,1377,6184,TRANSFER
2717,1379,6995,TRANSFER
2721,1381,2564,TRANSFER
2732,1387,2474,TRANSFER
2733,1387,6133,TRANSFER
2746,1394,6918,TRANSFER
2749,1395,6863,TRANSFER
2758,1400,6287,TRANSFER
2763,1402,6719,TRANSFER
2770,1405,6352,TRANSFER
2772,1406,6215,TRANSFER
2783,1409,6488,TRANSFER
2787,1411,6787,TRANSFER
2806,1417,6710,TRANSFER
2809,1418,6308,TRANSFER
2821,1422,6311,TRANSFER
2823,1423,2443,TRANSFER
2826,1424,6659,TRANSFER
2827,1424,6614,TRANSFER
2828,1425,2216,TRANSFER
2829,1425,6192,TRANSFER
2830,1425,6221,TRANSFER
2832,1426,2337,TRANSFER
2833,1426,6677,TRANSFER
2852,1433,6427,TRANSFER
2854,1433,6591,TRANSFER
2861,1436,6859,TRANSFER
2879,1442,2332,TRANSFER
2882,1443,6212,TRANSFER
2883,1443,6216,TRANSFER
2885,1444,6952,TRANSFER
2887,1444,2545,TRANSFER
2894,1447,6572,TRANSFER
2896,1447,7007,TRANSFER
2897,1448,6285,TRANSFER
2901,1449,6100,TRANSFER
2903,1450,3069,TRANSFER
2918,1455,7054,TRANSFER
2919,1455,6140,TRANSFER
2928,1458,6378,TRANSFER
2933,1460,6456,TRANSFER
2936,1461,6229,TRANSFER
2946,1464,6790,TRANSFER
2954,1467,2883,TRANSFER
2955,1467,6914,TRANSFER
2958,1468,6941,TRANSFER
2972,1473,6309,TRANSFER
2977,1474,2114,TRANSFER
2979,1475,6519,TRANSFER
2984,1477,6155,TRANSFER
3000,1482,6792,TRANSFER
3007,1484,6128,TRANSFER
3008,1485,6725,TRANSFER
3015,1487,6372,TRANSFER
3017,1488,6231,TRANSFER
3030,1492,7038,TRANSFER
3037,1494,2359,TRANSFER
3041,1496,6280,TRANSFER
3045,1497,6197,TRANSFER
3048,1498,6578,TRANSFER
3051,1499,6699,TRANSFER
3055,1500,2108,TRANSFER
3056,1501,2453,TRANSFER
3061,1502,6281,TRANSFER
3067,1504,7026,TRANSFER
3071,1506,6889,TRANSFER
3078,1508,6153,TRANSFER
3080,1509,6481,TRANSFER
3084,1510,6910,TRANSFER
3085,1510,3039,TRANSFER
3099,1515,6722,TRANSFER
3101,1516,6434,TRANSFER
3107,1518,2533,TRANSFER
3115,1520,2851,TRANSFER
3119,1522,2236,TRANSFER
3123,1523,6808,TRANSFER
3126,1524,6437,TRANSFER
3132,1526,6883,TRANSFER
3133,1526,6624,TRANSFER
3145,1530,7086,TRANSFER
3154,1533,6202,TRANSFER
3163,1536,6959,TRANSFER
3164,1537,6766,TRANSFER
3180,1542,2803,TRANSFER
3189,1545,6850,TRANSFER
3193,1546,2687,TRANSFER
3194,1547,6921,TRANSFER
3195,1547,6544,TRANSFER
3196,1547,6603,TRANSFER
3203,1550,2692,TRANSFER
3206,1551,2356,TRANSFER
3208,1551,2782,TRANSFER
3211,1552,7069,TRANSFER
3213,1553,2982,TRANSFER
3220,1555,2390,TRANSFER
3226,1557,6401,TRANSFER
3227,1558,6254,TRANSFER
3228,1558,2452,TRANSFER
3235,1560,6362,TRANSFER
3239,1562,2434,TRANSFER
3241,1562,6697,TRANSFER
3248,1565,6327,TRANSFER
3253,1566,6412,TRANSFER
3258,1568,6218,TRANSFER
3262,1569,6363,TRANSFER
3266,1571,3008,TRANSFER
3267,1571,6270,TRANSFER
3269,1572,2281,TRANSFER
3276,1574,6638,TRANSFER
3280,1575,6880,TRANSFER
3282,1576,6782,TRANSFER
3290,1579,6171,TRANSFER
3295,1580,6095,TRANSFER
3296,1581,2960,TRANSFER
3305,1584,6279,TRANSFER
3315,1587,2412,TRANSFER
3330,1592,6575,TRANSFER
3331,1592,2388,TRANSFER
3340,1595,6088,TRANSFER
3341,1596,2512,TRANSFER
3342,1596,2979,TRANSFER
3360,1602,6293,TRANSFER
3366,1604,6690,TRANSFER
3370,1605,6340,TRANSFER
3374,1607,2178,TRANSFER
3375,1607,6896,TRANSFER
3379,1608,6338,TRANSFER
3385,1610,2888,TRANSFER
3387,1611,6519,TRANSFER
3390,1612,2150,TRANSFER
3393,1613,6615,TRANSFER
3410,1619,6614,TRANSFER
3414,1620,6342,TRANSFER
3420,1622,6237,TRANSFER
3424,1623,2762,TRANSFER
3441,1629,2153,TRANSFER
3454,1633,6962,TRANSFER
3457,1634,2128,TRANSFER
3458,1635,6212,TRANSFER
3459,1635,6849,TRANSFER
3463,1636,6164,TRANSFER
3464,1637,2551,TRANSFER
3468,1638,7037,TRANSFER
3471,1639,6618,TRANSFER
3474,1640,2841,TRANSFER
3475,1640,6410,TRANSFER
3477,1641,2774,TRANSFER
3480,1642,6264,TRANSFER
3497,1648,6960,TRANSFER
3499,1648,6644,TRANSFER
3504,1650,6436,TRANSFER
3507,1651,6408,TRANSFER
3523,1656,6260,TRANSFER
3525,1657,2432,TRANSFER
3526,1657,2403,TRANSFER
3527,1658,3084,TRANSFER
3537,1661,2714,TRANSFER
3553,1667,6299,TRANSFER
3556,1668,2185,TRANSFER
3557,1668,6965,TRANSFER
3560,1669,2716,TRANSFER
3561,1669,2179,TRANSFER
3563,1670,2151,TRANSFER
3570,1672,3052,TRANSFER
3572,1673,6147,TRANSFER
3573,1673,6895,TRANSFER
3583,1677,7018,TRANSFER
3584,1677,6403,TRANSFER
3587,1678,2863,TRANSFER
3594,1680,2272,TRANSFER
3595,1681,6623,TRANSFER
3598,1682,6922,TRANSFER
3599,1682,2291,TRANSFER
3605,1684,6331,TRANSFER
3608,1685,6339,TRANSFER
3616,1688,6958,TRANSFER
3618,1688,6666,TRANSFER
3624,1690,6956,TRANSFER
3627,1691,6516,TRANSFER
3630,1692,6902,TRANSFER
3632,1693,6820,TRANSFER
3634,1694,2164,TRANSFER
3635,1694,6145,TRANSFER
3636,1694,6192,TRANSFER
3644,1697,2763,TRANSFER
3647,1698,6213,TRANSFER
3651,1699,2273,TRANSFER
3657,1701,2308,TRANSFER
3664,1704,6512,TRANSFER
3666,1704,6537,TRANSFER
3669,1705,6176,TRANSFER
3674,1707,2567,TRANSFER
3675,1707,6740,TRANSFER
3679,1709,6773,TRANSFER
3684,1710,6271,TRANSFER
3685,1711,6126,TRANSFER
3700,1716,6411,TRANSFER
3704,1717,6426,TRANSFER
3709,1719,6689,TRANSFER
3710,1719,2900,TRANSFER
3711,1719,6697,TRANSFER
3716,1721,6453,TRANSFER
3720,1722,6442,TRANSFER
3725,1724,6276,TRANSFER
3729,1725,2672,TRANSFER
3730,1726,2317,TRANSFER
3731,1726,6359,TRANSFER
3734,1727,6979,TRANSFER
3741,1729,2438,TRANSFER
3749,1732,2565,TRANSFER
3770,1739,6645,TRANSFER
3785,1744,6282,TRANSFER
3786,1744,2885,TRANSFER
3791,1746,2516,TRANSFER
3794,1747,6651,TRANSFER
3802,1750,7086,TRANSFER
3813,1753,2267,TRANSFER
3820,1756,2933,TRANSFER
3821,1756,6365,TRANSFER
3822,1756,2989,TRANSFER
3836,1761,6183,TRANSFER
3842,1763,2439,TRANSFER
3847,1765,2124,TRANSFER
3860,1769,2718,TRANSFER
3865,1771,2456,TRANSFER
3866,1771,6433,TRANSFER
3868,1772,6741,TRANSFER
3872,1773,6865,TRANSFER
3873,1773,6945,TRANSFER
3881,1776,6472,TRANSFER
3885,1777,6127,TRANSFER
3886,1778,6107,TRANSFER
3890,1779,2612,TRANSFER
3895,1781,3056,TRANSFER
3900,1782,2548,TRANSFER
3905,1784,3085,TRANSFER
3910,1786,6245,TRANSFER
3912,1786,2907,TRANSFER
3913,1787,6626,TRANSFER
3915,1787,2271,TRANSFER
3916,1788,2784,TRANSFER
3919,1789,6405,TRANSFER
3942,1796,6144,TRANSFER
3947,1798,6480,TRANSFER
3953,1800,6282,TRANSFER
3960,1802,6227,TRANSFER
3963,1803,6879,TRANSFER
3965,1804,6872,TRANSFER
3970,1806,2552,TRANSFER
3975,1807,6448,TRANSFER
3980,1809,2566,TRANSFER
3983,1810,2315,TRANSFER
3987,1811,2911,TRANSFER
3993,1813,6870,TRANSFER
3995,1814,6955,TRANSFER
4000,1816,2912,TRANSFER
4009,1819,2793,TRANSFER
4013,1820,2335,TRANSFER
4018,1822,7024,TRANSFER
4023,1823,6227,TRANSFER
4026,1824,6152,TRANSFER
4030,1826,6899,TRANSFER
4032,1826,2785,TRANSFER
4036,1828,6770,TRANSFER
4037,1828,6822,TRANSFER
4042,1830,6545,TRANSFER
4048,1832,6513,TRANSFER
4051,1833,2459,TRANSFER
4053,1833,6799,TRANSFER
4056,1834,2908,TRANSFER
4062,1836,7077,TRANSFER
4068,1838,2226,TRANSFER
4069,1839,6262,TRANSFER
4073,1840,2367,TRANSFER
4075,1841,6737,TRANSFER
4083,1843,6141,TRANSFER
4086,1844,2295,TRANSFER
4092,1846,3012,TRANSFER
4099,1849,6742,TRANSFER
4103,1850,6361,TRANSFER
4106,1851,6108,TRANSFER
4107,1851,6574,TRANSFER
4114,1854,6762,TRANSFER
4123,1857,3081,TRANSFER
4128,1858,3019,TRANSFER
4132,1860,6424,TRANSFER
4142,1863,6102,TRANSFER
4145,1864,6364,TRANSFER
4156,1868,6885,TRANSFER
4166,1871,2661,TRANSFER
4171,1873,2750,TRANSFER
4177,1875,6094,TRANSFER
4180,1876,6676,TRANSFER
4196,1881,2462,TRANSFER
4201,1883,6325,TRANSFER
4203,1883,6195,TRANSFER
4209,1885,6929,TRANSFER
4210,1886,6805,TRANSFER
4216,1888,6664,TRANSFER
4221,1889,6579,TRANSFER
4226,1891,2250,TRANSFER
4227,1891,6806,TRANSFER
4229,1892,6661,TRANSFER
4230,1892,2650,TRANSFER
4231,1893,6241,TRANSFER
4234,1894,6130,TRANSFER
4236,1894,6898,TRANSFER
4238,1895,2557,TRANSFER
4247,1898,6334,TRANSFER
4248,1898,6988,TRANSFER
4252,1900,2902,TRANSFER
4267,1905,2617,TRANSFER
4273,1907,7081,TRANSFER
4274,1907,6677,TRANSFER
4284,1910,6502,TRANSFER
4289,1912,2811,TRANSFER
4295,1914,6956,TRANSFER
4299,1915,7021,TRANSFER
4308,1917,6431,TRANSFER
4316,1919,3020,TRANSFER
4319,1920,6090,TRANSFER
4325,1921,6494,TRANSFER
4330,1922,6700,TRANSFER
4332,1923,2691,TRANSFER
4333,1923,2732,TRANSFER
4338,1924,6345,TRANSFER
4347,1927,6429,TRANSFER
4348,1927,6679,TRANSFER
4350,1927,6836,TRANSFER
4359,1930,6478,TRANSFER
4370,1932,7028,TRANSFER
4371,1933,6776,TRANSFER
4373,1933,6604,TRANSFER
4374,1933,6563,TRANSFER
4376,1934,2252,TRANSFER
4377,1934,3064,TRANSFER
4378,1934,6632,TRANSFER
4380,1935,6659,TRANSFER
4386,1936,6821,TRANSFER
4393,1938,6091,TRANSFER
4396,1939,6104,TRANSFER
4398,1939,7045,TRANSFER
4400,1940,6942,TRANSFER
4402,1940,2460,TRANSFER
4403,1941,6217,TRANSFER
4404,1941,3033,TRANSFER
4407,1942,6119,TRANSFER
4416,1944,6210,TRANSFER
4418,1944,6913,TRANSFER
4425,1946,6801,TRANSFER
4434,1948,6657,TRANSFER
4436,1949,2410,TRANSFER
4438,1949,2423,TRANSFER
4440,1950,2264,TRANSFER
4448,1952,7083,TRANSFER
4449,1952,6713,TRANSFER
4460,1955,6297,TRANSFER
4464,1956,6317,TRANSFER
4465,1956,6108,TRANSFER
4468,1957,2636,TRANSFER
4477,1959,6811,TRANSFER
4481,1960,6923,TRANSFER
4487,1962,6995,TRANSFER
4494,1963,6495,TRANSFER
4498,1964,6691,TRANSFER
4499,1965,6717,TRANSFER
4502,1965,6820,TRANSFER
4503,1966,2341,TRANSFER
4521,1970,2455,TRANSFER
4529,1972,2693,TRANSFER
4531,1973,2382,TRANSFER
4540,1975,6916,TRANSFER
4541,1975,2572,TRANSFER
4545,1976,2263,TRANSFER
4556,1979,6482,TRANSFER
4557,1979,2666,TRANSFER
4559,1980,6676,TRANSFER
4563,1981,3027,TRANSFER
4564,1981,2493,TRANSFER
4565,1981,6196,TRANSFER
4572,1983,2878,TRANSFER
4573,1983,2425,TRANSFER
4580,1985,6741,TRANSFER
4582,1985,2494,TRANSFER
4587,1987,6445,TRANSFER
4602,1990,2346,TRANSFER
4608,1992,6165,TRANSFER
4610,1992,2363,TRANSFER
4611,1993,2896,TRANSFER
4618,1994,2140,TRANSFER
4625,1996,6136,TRANSFER
4631,1998,7055,TRANSFER
4636,1999,6277,TRANSFER
4641,2000,6582,TRANSFER
4648,2002,2429,TRANSFER
4649,2002,2256,TRANSFER
4656,2004,2401,TRANSFER
4658,2004,2197,TRANSFER
4659,2005,2850,TRANSFER
4662,2005,6749,TRANSFER
4663,2006,6331,TRANSFER
4664,2006,6885,TRANSFER
4668,2007,6431,TRANSFER
4675,2009,6526,TRANSFER
4678,2009,6557,TRANSFER
4681,2010,2299,TRANSFER
4700,2015,6986,TRANSFER
4716,2019,2433,TRANSFER
4727,2022,6863,TRANSFER
4731,2023,2245,TRANSFER
4738,2024,6754,TRANSFER
4747,2027,6177,TRANSFER
4749,2027,6609,TRANSFER
4754,2028,2383,TRANSFER
4757,2029,6938,TRANSFER
4759,2030,2879,TRANSFER
4762,2030,6593,TRANSFER
4769,2032,6723,TRANSFER
4771,2033,6281,TRANSFER
4784,2035,2430,TRANSFER
4788,2036,2483,TRANSFER
4791,2037,2542,TRANSFER
4792,2037,6720,TRANSFER
4795,2037,6520,TRANSFER
4797,2038,2258,TRANSFER
4799,2038,6893,TRANSFER
4800,2038,6300,TRANSFER
4807,2040,2193,TRANSFER
4812,2041,2117,TRANSFER
4814,2041,6829,TRANSFER
4819,2042,6567,TRANSFER
4820,2043,6911,TRANSFER
4825,2044,6126,TRANSFER
4830,2045,6757,TRANSFER
4842,2047,6671,TRANSFER
4844,2047,2858,TRANSFER
4847,2048,6390,TRANSFER
4850,2049,7000,TRANSFER
4853,2049,6832,TRANSFER
4854,2049,6203,TRANSFER
4859,2050,7058,TRANSFER
4870,2053,6521,TRANSFER
4874,2053,6856,TRANSFER
4875,2054,6780,TRANSFER
4887,2056,2478,TRANSFER
4894,2057,6814,TRANSFER
4901,2059,6647,TRANSFER
4909,2060,7046,TRANSFER
4925,2064,2543,TRANSFER
4941,2066,2451,TRANSFER
4942,2066,2510,TRANSFER
4943,2067,6194,TRANSFER
4951,2068,3089,TRANSFER
4953,2068,6740,TRANSFER
4955,2069,6385,TRANSFER
4960,2069,6679,TRANSFER
4965,2070,6724,TRANSFER
4973,2072,6573,TRANSFER
4977,2072,3059,TRANSFER
4979,2073,6208,TRANSFER
4985,2074,6241,TRANSFER
4986,2074,6546,TRANSFER
4996,2075,3068,TRANSFER
5002,2076,2749,TRANSFER
5010,2077,6318,TRANSFER
5013,2078,6565,TRANSFER
5016,2078,6274,TRANSFER
5017,2078,2538,TRANSFER
5030,2080,2189,TRANSFER
5033,2081,2969,TRANSFER
5038,2081,6630,TRANSFER
5053,2084,2831,TRANSFER
5066,2085,6451,TRANSFER
5072,2086,6226,TRANSFER
5075,2086,2436,TRANSFER
5078,2087,6948,TRANSFER
5084,2088,6439,TRANSFER
5085,2088,2171,TRANSFER
5088,2088,6096,TRANSFER
5091,2088,6935,TRANSFER
5093,2088,6265,TRANSFER
5095,2089,6847,TRANSFER
5101,2089,6386,TRANSFER
5108,2090,2622,TRANSFER
5111,2090,2420,TRANSFER
5116,2090,6600,TRANSFER
5120,2091,6476,TRANSFER
5125,2091,3055,TRANSFER
5132,2091,6572,TRANSFER
5138,2092,9176,TRANSFER
5139,2093,7391,TRANSFER
5140,2094,7126,TRANSFER
5141,2095,9396,TRANSFER
5142,2096,4146,TRANSFER
5143,2097,7892,TRANSFER
5144,2098,3179,TRANSFER
5145,2099,7310,TRANSFER
5146,2100,9533,TRANSFER
5147,2101,8592,TRANSFER
5148,2102,9117,TRANSFER
5149,2103,9915,TRANSFER
5150,2104,7351,TRANSFER
5151,2105,9720,TRANSFER
5152,2106,9972,TRANSFER
5153,2107,7553,TRANSFER
5154,2108,6369,TRANSFER
5155,2109,8243,TRANSFER
5156,2110,8533,TRANSFER
5157,2111,9152,TRANSFER
5158,2112,8734,TRANSFER
5159,2113,8446,TRANSFER
5160,2114,2677,TRANSFER
5161,2115,9955,TRANSFER
5162,2116,9343,TRANSFER
5163,2117,5224,TRANSFER
5164,2118,7732,TRANSFER
5165,2119,8795,TRANSFER
5166,2120,4973,TRANSFER
5167,2121,8727,TRANSFER
5168,2122,4710,TRANSFER
5169,2123,8750,TRANSFER
5170,2124,9012,TRANSFER
5171,2125,8778,TRANSFER
5172,2126,2180,TRANSFER
5173,2127,6858,TRANSFER
5174,2128,8996,TRANSFER
5175,2129,2184,TRANSFER
5176,2130,2537,TRANSFER
5177,2131,8920,TRANSFER
5178,2132,9974,TRANSFER
5179,2133,9986,TRANSFER
5180,2134,8794,TRANSFER
5181,2135,3293,TRANSFER
5182,2136,8263,TRANSFER
5183,2137,9834,TRANSFER
5184,2138,9281,TRANSFER
5185,2139,7596,TRANSFER
5186,2140,9853,TRANSFER
5187,2141,7801,TRANSFER
5188,2142,3772,TRANSFER
5189,2143,9003,TRANSFER
5190,2144,9783,TRANSFER
5191,2145,2981,TRANSFER
5192,2146,9733,TRANSFER
5193,2147,8951,TRANSFER
5194,2148,6824,TRANSFER
5195,2149,6804,TRANSFER
5196,2150,4548,TRANSFER
5197,2151,8090,TRANSFER
5198,2152,2480,TRANSFER
5199,2153,5507,TRANSFER
5200,2154,6686,TRANSFER
5201,2155,9914,TRANSFER
5202,2156,3137,TRANSFER
5203,2157,2238,TRANSFER
5204,2158,6454,TRANSFER
5205,2159,6971,TRANSFER
5206,2160,5448,TRANSFER
5207,2161,3870,TRANSFER
5208,2162,9539,TRANSFER
5209,2163,9216,TRANSFER
5210,2164,7588,TRANSFER
5211,2165,9929,TRANSFER
5212,2166,2949,TRANSFER
5213,2167,9187,TRANSFER
5214,2168,9926,TRANSFER
5215,2169,6982,TRANSFER
5216,2170,5677,TRANSFER
5217,2171,8966,TRANSFER
5218,2172,8892,TRANSFER
5219,2173,7060,TRANSFER
5220,2174,9247,TRANSFER
5221,2175,8814,TRANSFER
5222,2176,8094,TRANSFER
5223,2177,9912,TRANSFER
5224,2178,9852,TRANSFER
5225,2179,3013,TRANSFER
5226,2180,9193,TRANSFER
5227,2181,5400,TRANSFER
5228,2182,2681,TRANSFER
5229,2183,6288,TRANSFER
5230,2184,7747,TRANSFER
5231,2185,6456,TRANSFER
5232,2186,9171,TRANSFER
5233,2187,7773,TRANSFER
5234,2188,9560,TRANSFER
5235,2189,4444,TRANSFER
5236,2190,6967,TRANSFER
5237,2191,8885,TRANSFER
5238,2192,6607,TRANSFER
5239,2193,9970,TRANSFER
5240,2194,8952,TRANSFER
5241,2195,9916,TRANSFER
5242,2196,4110,TRANSFER
5243,2197,4739,TRANSFER
5244,2198,9143,TRANSFER
5245,2199,7389,TRANSFER
5246,2200,6669,TRANSFER
5247,2201,9991,TRANSFER
5248,2202,9892,TRANSFER
5249,2203,9373,TRANSFER
5250,2204,4450,TRANSFER
5251,2205,9966,TRANSFER
5252,2206,6231,TRANSFER
5253,2207,8991,TRANSFER
5254,2208,2583,TRANSFER
5255,2209,2361,TRANSFER
5256,2210,9966,TRANSFER
5257,2211,9271,TRANSFER
5258,2212,6293,TRANSFER
5259,2213,6095,TRANSFER
5260,2214,8647,TRANSFER
5261,2215,9841,TRANSFER
5262,2216,4970,TRANSFER
5263,2217,7547,TRANSFER
5264,2218,9587,TRANSFER
5265,2219,8838,TRANSFER
5266,2220,5762,TRANSFER
5267,2221,9787,TRANSFER
5268,2222,9973,TRANSFER
5269,2223,5993,TRANSFER
5270,2224,7134,TRANSFER
5271,2225,3564,TRANSFER
5272,2226,8747,TRANSFER
5273,2227,7943,TRANSFER
5274,2228,6759,TRANSFER
5275,2229,8206,TRANSFER
5276,2230,9884,TRANSFER
5277,2231,9876,TRANSFER
5278,2232,6727,TRANSFER
5279,2233,9022,TRANSFER
5280,2234,9604,TRANSFER
5281,2235,9799,TRANSFER
5282,2236,9071,TRANSFER
5283,2237,9718,TRANSFER
5284,2238,4502,TRANSFER
5285,2239,5570,TRANSFER
5286,2240,8425,TRANSFER
5287,2241,8042,TRANSFER
5288,2242,9955,TRANSFER
5289,2243,3978,TRANSFER
5290,2244,5817,TRANSFER
5291,2245,8939,TRANSFER
5292,2246,9665,TRANSFER
5293,2247,5530,TRANSFER
5294,2248,9544,TRANSFER
5295,2249,5358,TRANSFER
5296,2250,9748,TRANSFER
5297,2251,9249,TRANSFER
5298,2252,8696,TRANSFER
5299,2253,7987,TRANSFER
5300,2254,7352,TRANSFER
5301,2255,9049,TRANSFER
5302,2256,8839,TRANSFER
5303,2257,9921,TRANSFER
5304,2258,9473,TRANSFER
5305,2259,4053,TRANSFER
5306,2260,7213,TRANSFER
5307,2261,2202,TRANSFER
5308,2262,2735,TRANSFER
5309,2263,9818,TRANSFER
5310,2264,2958,TRANSFER
5311,2265,8339,TRANSFER
5312,2266,5674,TRANSFER
5313,2267,5880,TRANSFER
5314,2268,7041,TRANSFER
5315,2269,9469,TRANSFER
5316,2270,5862,TRANSFER
5317,2271,9775,TRANSFER
5318,2272,7562,TRANSFER
5319,2273,8813,TRANSFER
5320,2274,8367,TRANSFER
5321,2275,7882,TRANSFER
5322,2276,6267,TRANSFER
5323,2277,7293,TRANSFER
5324,2278,7295,TRANSFER
5325,2279,7064,TRANSFER
5326,2280,4056,TRANSFER
5327,2281,6291,TRANSFER
5328,2282,6018,TRANSFER
5329,2283,9228,TRANSFER
5330,2284,7552,TRANSFER
5331,2285,4100,TRANSFER
5332,2286,2515,TRANSFER
5333,2287,6569,TRANSFER
5334,2288,5845,TRANSFER
5335,2289,7110,TRANSFER
5336,2290,8262,TRANSFER
5337,2291,6349,TRANSFER
5338,2292,4769,TRANSFER
5339,2293,3746,TRANSFER
5340,2294,8908,TRANSFER
5341,2295,4711,TRANSFER
5342,2296,7585,TRANSFER
