modelID,type,accountID,isMain,isSAR,scheduleID,startStep,endStep
3030,periodical,9658,False,False,2,1,365
3030,periodical,2554,True,False,2,1,365
3031,single,2555,True,False,2,1,365
3031,single,9926,False,False,2,1,365
3032,fan_out,7208,False,False,2,1,365
3032,fan_out,505,True,False,2,1,365
3032,fan_out,6973,False,False,2,1,365
3033,fan_in,6593,True,False,2,1,365
3033,fan_in,3469,False,False,2,1,365
3033,fan_in,2030,False,False,2,1,365
3034,forward,3298,True,False,2,1,365
3034,forward,9868,False,False,2,1,365
3034,forward,2597,False,False,2,1,365
3035,mutual,2555,True,False,2,1,365
3035,mutual,9926,False,False,2,1,365
3036,periodical,2555,True,False,2,1,365
3036,periodical,9926,False,False,2,1,365
3037,single,2556,True,False,2,1,365
3037,single,9111,False,False,2,1,365
3038,fan_out,6545,False,False,2,1,365
3038,fan_out,506,True,False,2,1,365
3038,fan_out,6222,False,False,2,1,365
3039,fan_in,2416,False,False,2,1,365
3039,fan_in,6594,True,False,2,1,365
3039,fan_in,8628,False,False,2,1,365
3040,forward,8451,True,False,2,1,365
3040,forward,2598,False,False,2,1,365
3040,forward,4207,False,False,2,1,365
3041,mutual,2556,True,False,2,1,365
3041,mutual,9111,False,False,2,1,365
3042,periodical,2556,True,False,2,1,365
3042,periodical,9111,False,False,2,1,365
3043,single,2557,True,False,2,1,365
3043,single,7471,False,False,2,1,365
3044,fan_out,507,True,False,2,1,365
3044,fan_out,6574,False,False,2,1,365
3044,fan_out,7710,False,False,2,1,365
3045,fan_in,9737,False,False,2,1,365
3045,fan_in,9483,False,False,2,1,365
3045,fan_in,6595,True,False,2,1,365
3046,forward,9469,True,False,2,1,365
3046,forward,8077,False,False,2,1,365
3046,forward,2599,False,False,2,1,365
3047,mutual,2557,True,False,2,1,365
3047,mutual,7471,False,False,2,1,365
3048,periodical,2557,True,False,2,1,365
3048,periodical,7471,False,False,2,1,365
3049,single,2988,False,False,2,1,365
3049,single,2558,True,False,2,1,365
3050,fan_out,5041,False,False,2,1,365
3050,fan_out,508,True,False,2,1,365
3050,fan_out,9223,False,False,2,1,365
3051,fan_in,9224,False,False,2,1,365
3051,fan_in,6596,True,False,2,1,365
3051,fan_in,5412,False,False,2,1,365
3052,forward,2600,False,False,2,1,365
3052,forward,9978,True,False,2,1,365
3052,forward,9871,False,False,2,1,365
3053,mutual,2988,False,False,2,1,365
3053,mutual,2558,True,False,2,1,365
3054,periodical,2988,False,False,2,1,365
3054,periodical,2558,True,False,2,1,365
3055,single,3947,False,False,2,1,365
3055,single,2559,True,False,2,1,365
3056,fan_out,6920,False,False,2,1,365
3056,fan_out,509,True,False,2,1,365
3056,fan_out,7022,False,False,2,1,365
3057,fan_in,8235,False,False,2,1,365
3057,fan_in,6597,True,False,2,1,365
3057,fan_in,2606,False,False,2,1,365
3058,forward,2601,False,False,2,1,365
3058,forward,8204,True,False,2,1,365
3058,forward,4175,False,False,2,1,365
3059,mutual,3947,False,False,2,1,365
3059,mutual,2559,True,False,2,1,365
3060,periodical,3947,False,False,2,1,365
3060,periodical,2559,True,False,2,1,365
3061,single,2560,True,False,2,1,365
3061,single,8753,False,False,2,1,365
3062,fan_out,7080,False,False,2,1,365
3062,fan_out,510,True,False,2,1,365
3062,fan_out,6471,False,False,2,1,365
3063,fan_in,208,False,False,2,1,365
3063,fan_in,5283,False,False,2,1,365
3063,fan_in,6598,True,False,2,1,365
3064,forward,2602,False,False,2,1,365
3064,forward,8514,True,False,2,1,365
3064,forward,3183,False,False,2,1,365
3065,mutual,2560,True,False,2,1,365
3065,mutual,8753,False,False,2,1,365
3066,periodical,2560,True,False,2,1,365
3066,periodical,8753,False,False,2,1,365
3067,single,2561,True,False,2,1,365
3067,single,9819,False,False,2,1,365
3068,fan_out,9146,False,False,2,1,365
3068,fan_out,9517,False,False,2,1,365
3068,fan_out,511,True,False,2,1,365
3069,fan_in,5250,False,False,2,1,365
3069,fan_in,495,False,False,2,1,365
3069,fan_in,6599,True,False,2,1,365
3070,forward,2603,False,False,2,1,365
3070,forward,158,True,False,2,1,365
3070,forward,9998,False,False,2,1,365
3071,mutual,2561,True,False,2,1,365
3071,mutual,9819,False,False,2,1,365
3072,periodical,2561,True,False,2,1,365
3072,periodical,9819,False,False,2,1,365
3073,single,2562,True,False,2,1,365
3073,single,5410,False,False,2,1,365
3074,fan_out,512,True,False,2,1,365
3074,fan_out,9993,False,False,2,1,365
3074,fan_out,8514,False,False,2,1,365
3075,fan_in,6600,True,False,2,1,365
3075,fan_in,2090,False,False,2,1,365
3075,fan_in,2958,False,False,2,1,365
3076,forward,5250,True,False,2,1,365
3076,forward,2604,False,False,2,1,365
3076,forward,8998,False,False,2,1,365
3077,mutual,2562,True,False,2,1,365
3077,mutual,5410,False,False,2,1,365
3078,periodical,2562,True,False,2,1,365
3078,periodical,5410,False,False,2,1,365
3079,single,2563,True,False,2,1,365
3079,single,3774,False,False,2,1,365
3080,fan_out,5520,False,False,2,1,365
3080,fan_out,513,True,False,2,1,365
3080,fan_out,9836,False,False,2,1,365
3081,fan_in,6601,True,False,2,1,365
3081,fan_in,8421,False,False,2,1,365
3081,fan_in,3543,False,False,2,1,365
3082,forward,9955,False,False,2,1,365
3082,forward,4644,True,False,2,1,365
3082,forward,2605,False,False,2,1,365
3083,mutual,2563,True,False,2,1,365
3083,mutual,3774,False,False,2,1,365
3084,periodical,2563,True,False,2,1,365
3084,periodical,3774,False,False,2,1,365
3085,single,9905,False,False,2,1,365
3085,single,2564,True,False,2,1,365
3086,fan_out,514,True,False,2,1,365
3086,fan_out,8651,False,False,2,1,365
3086,fan_out,9887,False,False,2,1,365
3087,fan_in,6602,True,False,2,1,365
3087,fan_in,684,False,False,2,1,365
3087,fan_in,5885,False,False,2,1,365
3088,forward,6597,False,False,2,1,365
3088,forward,4085,True,False,2,1,365
3088,forward,2606,False,False,2,1,365
3089,mutual,9905,False,False,2,1,365
3089,mutual,2564,True,False,2,1,365
3090,periodical,9905,False,False,2,1,365
3090,periodical,2564,True,False,2,1,365
3091,single,6300,False,False,2,1,365
3091,single,2565,True,False,2,1,365
3092,fan_out,515,True,False,2,1,365
3092,fan_out,4700,False,False,2,1,365
3092,fan_out,6181,False,False,2,1,365
3093,fan_in,1547,False,False,2,1,365
3093,fan_in,9981,False,False,2,1,365
3093,fan_in,6603,True,False,2,1,365
3094,forward,9721,True,False,2,1,365
3094,forward,9699,False,False,2,1,365
3094,forward,2607,False,False,2,1,365
3095,mutual,6300,False,False,2,1,365
3095,mutual,2565,True,False,2,1,365
3096,periodical,6300,False,False,2,1,365
3096,periodical,2565,True,False,2,1,365
3097,single,4715,False,False,2,1,365
3097,single,2566,True,False,2,1,365
3098,fan_out,4446,False,False,2,1,365
3098,fan_out,516,True,False,2,1,365
3098,fan_out,9510,False,False,2,1,365
3099,fan_in,818,False,False,2,1,365
3099,fan_in,6604,True,False,2,1,365
3099,fan_in,1933,False,False,2,1,365
3100,forward,2608,False,False,2,1,365
3100,forward,6266,False,False,2,1,365
3100,forward,5974,True,False,2,1,365
3101,mutual,4715,False,False,2,1,365
3101,mutual,2566,True,False,2,1,365
3102,periodical,4715,False,False,2,1,365
3102,periodical,2566,True,False,2,1,365
3103,single,9848,False,False,2,1,365
3103,single,2567,True,False,2,1,365
3104,fan_out,7898,False,False,2,1,365
3104,fan_out,517,True,False,2,1,365
3104,fan_out,9799,False,False,2,1,365
3105,fan_in,5945,False,False,2,1,365
3105,fan_in,6605,True,False,2,1,365
3105,fan_in,9878,False,False,2,1,365
3106,forward,2609,False,False,2,1,365
3106,forward,5963,True,False,2,1,365
3106,forward,9695,False,False,2,1,365
3107,mutual,9848,False,False,2,1,365
3107,mutual,2567,True,False,2,1,365
3108,periodical,9848,False,False,2,1,365
3108,periodical,2567,True,False,2,1,365
3109,single,2568,True,False,2,1,365
3109,single,9561,False,False,2,1,365
3110,fan_out,4817,False,False,2,1,365
3110,fan_out,9413,False,False,2,1,365
3110,fan_out,518,True,False,2,1,365
3111,fan_in,5478,False,False,2,1,365
3111,fan_in,340,False,False,2,1,365
3111,fan_in,6606,True,False,2,1,365
3112,forward,2610,False,False,2,1,365
3112,forward,469,True,False,2,1,365
3112,forward,9254,False,False,2,1,365
3113,mutual,2568,True,False,2,1,365
3113,mutual,9561,False,False,2,1,365
3114,periodical,2568,True,False,2,1,365
3114,periodical,9561,False,False,2,1,365
3115,single,2569,True,False,2,1,365
3115,single,5078,False,False,2,1,365
3116,fan_out,6655,False,False,2,1,365
3116,fan_out,6940,False,False,2,1,365
3116,fan_out,519,True,False,2,1,365
3117,fan_in,2192,False,False,2,1,365
3117,fan_in,6053,False,False,2,1,365
3117,fan_in,6607,True,False,2,1,365
3118,forward,1065,True,False,2,1,365
3118,forward,2611,False,False,2,1,365
3118,forward,9500,False,False,2,1,365
3119,mutual,2569,True,False,2,1,365
3119,mutual,5078,False,False,2,1,365
3120,periodical,2569,True,False,2,1,365
3120,periodical,5078,False,False,2,1,365
3121,single,2570,True,False,2,1,365
3121,single,9213,False,False,2,1,365
3122,fan_out,520,True,False,2,1,365
3122,fan_out,4995,False,False,2,1,365
3122,fan_out,3174,False,False,2,1,365
3123,fan_in,6608,True,False,2,1,365
3123,fan_in,5926,False,False,2,1,365
3123,fan_in,9990,False,False,2,1,365
3124,forward,7496,False,False,2,1,365
3124,forward,1779,True,False,2,1,365
3124,forward,2612,False,False,2,1,365
3125,mutual,2570,True,False,2,1,365
3125,mutual,9213,False,False,2,1,365
3126,periodical,2570,True,False,2,1,365
3126,periodical,9213,False,False,2,1,365
3127,single,2571,True,False,2,1,365
3127,single,6789,False,False,2,1,365
3128,fan_out,521,True,False,2,1,365
3128,fan_out,2362,False,False,2,1,365
3128,fan_out,2111,False,False,2,1,365
3129,fan_in,6609,True,False,2,1,365
3129,fan_in,3178,False,False,2,1,365
3129,fan_in,2027,False,False,2,1,365
3130,forward,9968,False,False,2,1,365
3130,forward,2613,False,False,2,1,365
3130,forward,31,True,False,2,1,365
3131,mutual,2571,True,False,2,1,365
3131,mutual,6789,False,False,2,1,365
3132,periodical,2571,True,False,2,1,365
3132,periodical,6789,False,False,2,1,365
3133,single,8803,False,False,2,1,365
3133,single,2572,True,False,2,1,365
3134,fan_out,522,True,False,2,1,365
3134,fan_out,7163,False,False,2,1,365
3134,fan_out,8284,False,False,2,1,365
3135,fan_in,6610,True,False,2,1,365
3135,fan_in,4716,False,False,2,1,365
3135,fan_in,5383,False,False,2,1,365
3136,forward,8888,False,False,2,1,365
3136,forward,7611,True,False,2,1,365
3136,forward,2614,False,False,2,1,365
3137,mutual,8803,False,False,2,1,365
3137,mutual,2572,True,False,2,1,365
3138,periodical,8803,False,False,2,1,365
3138,periodical,2572,True,False,2,1,365
3139,single,2322,False,False,2,1,365
3139,single,2573,True,False,2,1,365
3140,fan_out,9969,False,False,2,1,365
3140,fan_out,523,True,False,2,1,365
3140,fan_out,7294,False,False,2,1,365
3141,fan_in,4289,False,False,2,1,365
3141,fan_in,8577,False,False,2,1,365
3141,fan_in,6611,True,False,2,1,365
3142,forward,8632,True,False,2,1,365
3142,forward,7907,False,False,2,1,365
3142,forward,2615,False,False,2,1,365
3143,mutual,2322,False,False,2,1,365
3143,mutual,2573,True,False,2,1,365
3144,periodical,2322,False,False,2,1,365
3144,periodical,2573,True,False,2,1,365
3145,single,9745,False,False,2,1,365
3145,single,2574,True,False,2,1,365
3146,fan_out,524,True,False,2,1,365
3146,fan_out,4221,False,False,2,1,365
3146,fan_out,8780,False,False,2,1,365
3147,fan_in,6033,False,False,2,1,365
3147,fan_in,2426,False,False,2,1,365
3147,fan_in,6612,True,False,2,1,365
3148,forward,2616,False,False,2,1,365
3148,forward,9233,False,False,2,1,365
3148,forward,3667,True,False,2,1,365
3149,mutual,9745,False,False,2,1,365
3149,mutual,2574,True,False,2,1,365
3150,periodical,9745,False,False,2,1,365
3150,periodical,2574,True,False,2,1,365
3151,single,2575,True,False,2,1,365
3151,single,2471,False,False,2,1,365
3152,fan_out,9650,False,False,2,1,365
3152,fan_out,9339,False,False,2,1,365
3152,fan_out,525,True,False,2,1,365
3153,fan_in,8409,False,False,2,1,365
3153,fan_in,9924,False,False,2,1,365
3153,fan_in,6613,True,False,2,1,365
3154,forward,2617,False,False,2,1,365
3154,forward,4842,False,False,2,1,365
3154,forward,1905,True,False,2,1,365
3155,mutual,2575,True,False,2,1,365
3155,mutual,2471,False,False,2,1,365
3156,periodical,2575,True,False,2,1,365
3156,periodical,2471,False,False,2,1,365
3157,single,2576,True,False,2,1,365
3157,single,8609,False,False,2,1,365
3158,fan_out,5758,False,False,2,1,365
3158,fan_out,9254,False,False,2,1,365
3158,fan_out,526,True,False,2,1,365
3159,fan_in,1424,False,False,2,1,365
3159,fan_in,1619,False,False,2,1,365
3159,fan_in,6614,True,False,2,1,365
3160,forward,2618,False,False,2,1,365
3160,forward,4499,True,False,2,1,365
3160,forward,5006,False,False,2,1,365
3161,mutual,2576,True,False,2,1,365
3161,mutual,8609,False,False,2,1,365
3162,periodical,2576,True,False,2,1,365
3162,periodical,8609,False,False,2,1,365
3163,single,2577,True,False,2,1,365
3163,single,8318,False,False,2,1,365
3164,fan_out,2968,False,False,2,1,365
3164,fan_out,8788,False,False,2,1,365
3164,fan_out,527,True,False,2,1,365
3165,fan_in,5905,False,False,2,1,365
3165,fan_in,1613,False,False,2,1,365
3165,fan_in,6615,True,False,2,1,365
3166,forward,4505,True,False,2,1,365
3166,forward,2619,False,False,2,1,365
3166,forward,9867,False,False,2,1,365
3167,mutual,2577,True,False,2,1,365
3167,mutual,8318,False,False,2,1,365
3168,periodical,2577,True,False,2,1,365
3168,periodical,8318,False,False,2,1,365
3169,single,2578,True,False,2,1,365
3169,single,6788,False,False,2,1,365
3170,fan_out,528,True,False,2,1,365
3170,fan_out,6897,False,False,2,1,365
3170,fan_out,8955,False,False,2,1,365
3171,fan_in,6616,True,False,2,1,365
3171,fan_in,4017,False,False,2,1,365
3171,fan_in,5415,False,False,2,1,365
3172,forward,9987,False,False,2,1,365
3172,forward,5059,True,False,2,1,365
3172,forward,2620,False,False,2,1,365
3173,mutual,2578,True,False,2,1,365
3173,mutual,6788,False,False,2,1,365
3174,periodical,2578,True,False,2,1,365
3174,periodical,6788,False,False,2,1,365
3175,single,2579,True,False,2,1,365
3175,single,7267,False,False,2,1,365
3176,fan_out,7569,False,False,2,1,365
3176,fan_out,9481,False,False,2,1,365
3176,fan_out,529,True,False,2,1,365
3177,fan_in,6617,True,False,2,1,365
3177,fan_in,9995,False,False,2,1,365
3177,fan_in,4181,False,False,2,1,365
3178,forward,9384,False,False,2,1,365
3178,forward,2621,False,False,2,1,365
3178,forward,6087,True,False,2,1,365
3179,mutual,2579,True,False,2,1,365
3179,mutual,7267,False,False,2,1,365
3180,periodical,2579,True,False,2,1,365
3180,periodical,7267,False,False,2,1,365
3181,single,2580,True,False,2,1,365
3181,single,9780,False,False,2,1,365
3182,fan_out,2904,False,False,2,1,365
3182,fan_out,530,True,False,2,1,365
3182,fan_out,7636,False,False,2,1,365
3183,fan_in,6618,True,False,2,1,365
3183,fan_in,854,False,False,2,1,365
3183,fan_in,1639,False,False,2,1,365
3184,forward,2090,True,False,2,1,365
3184,forward,2622,False,False,2,1,365
3184,forward,8895,False,False,2,1,365
3185,mutual,2580,True,False,2,1,365
3185,mutual,9780,False,False,2,1,365
3186,periodical,2580,True,False,2,1,365
3186,periodical,9780,False,False,2,1,365
3187,single,5236,False,False,2,1,365
3187,single,2581,True,False,2,1,365
3188,fan_out,9778,False,False,2,1,365
3188,fan_out,531,True,False,2,1,365
3188,fan_out,6180,False,False,2,1,365
3189,fan_in,256,False,False,2,1,365
3189,fan_in,5152,False,False,2,1,365
3189,fan_in,6619,True,False,2,1,365
3190,forward,9132,False,False,2,1,365
3190,forward,6077,True,False,2,1,365
3190,forward,2623,False,False,2,1,365
3191,mutual,5236,False,False,2,1,365
3191,mutual,2581,True,False,2,1,365
3192,periodical,5236,False,False,2,1,365
3192,periodical,2581,True,False,2,1,365
3193,single,9372,False,False,2,1,365
3193,single,2582,True,False,2,1,365
3194,fan_out,9105,False,False,2,1,365
3194,fan_out,532,True,False,2,1,365
3194,fan_out,8574,False,False,2,1,365
3195,fan_in,8625,False,False,2,1,365
3195,fan_in,6620,True,False,2,1,365
3195,fan_in,5615,False,False,2,1,365
3196,forward,2624,False,False,2,1,365
3196,forward,6378,False,False,2,1,365
3196,forward,93,True,False,2,1,365
3197,mutual,9372,False,False,2,1,365
3197,mutual,2582,True,False,2,1,365
3198,periodical,9372,False,False,2,1,365
3198,periodical,2582,True,False,2,1,365
3199,single,7298,False,False,2,1,365
3199,single,2583,True,False,2,1,365
3200,fan_out,7624,False,False,2,1,365
3200,fan_out,3483,False,False,2,1,365
3200,fan_out,533,True,False,2,1,365
3201,fan_in,1187,False,False,2,1,365
3201,fan_in,931,False,False,2,1,365
3201,fan_in,6621,True,False,2,1,365
3202,forward,2625,False,False,2,1,365
3202,forward,5354,True,False,2,1,365
3202,forward,4783,False,False,2,1,365
3203,mutual,7298,False,False,2,1,365
3203,mutual,2583,True,False,2,1,365
3204,periodical,7298,False,False,2,1,365
3204,periodical,2583,True,False,2,1,365
3205,single,2584,True,False,2,1,365
3205,single,9931,False,False,2,1,365
3206,fan_out,8962,False,False,2,1,365
3206,fan_out,534,True,False,2,1,365
3206,fan_out,9618,False,False,2,1,365
3207,fan_in,7760,False,False,2,1,365
3207,fan_in,5075,False,False,2,1,365
3207,fan_in,6622,True,False,2,1,365
3208,forward,2626,False,False,2,1,365
3208,forward,7546,True,False,2,1,365
3208,forward,8470,False,False,2,1,365
3209,mutual,2584,True,False,2,1,365
3209,mutual,9931,False,False,2,1,365
3210,periodical,2584,True,False,2,1,365
3210,periodical,9931,False,False,2,1,365
3211,single,2585,True,False,2,1,365
3211,single,3198,False,False,2,1,365
3212,fan_out,6232,False,False,2,1,365
3212,fan_out,3003,False,False,2,1,365
3212,fan_out,535,True,False,2,1,365
3213,fan_in,1681,False,False,2,1,365
3213,fan_in,7695,False,False,2,1,365
3213,fan_in,6623,True,False,2,1,365
3214,forward,9995,True,False,2,1,365
3214,forward,2627,False,False,2,1,365
3214,forward,6648,False,False,2,1,365
3215,mutual,2585,True,False,2,1,365
3215,mutual,3198,False,False,2,1,365
3216,periodical,2585,True,False,2,1,365
3216,periodical,3198,False,False,2,1,365
3217,single,7993,False,False,2,1,365
3217,single,2586,True,False,2,1,365
3218,fan_out,536,True,False,2,1,365
3218,fan_out,9458,False,False,2,1,365
3218,fan_out,8779,False,False,2,1,365
3219,fan_in,6624,True,False,2,1,365
3219,fan_in,9724,False,False,2,1,365
3219,fan_in,1526,False,False,2,1,365
3220,forward,2628,False,False,2,1,365
3220,forward,9741,True,False,2,1,365
3220,forward,9895,False,False,2,1,365
3221,mutual,7993,False,False,2,1,365
3221,mutual,2586,True,False,2,1,365
3222,periodical,7993,False,False,2,1,365
3222,periodical,2586,True,False,2,1,365
3223,single,6704,False,False,2,1,365
3223,single,2587,True,False,2,1,365
3224,fan_out,9521,False,False,2,1,365
3224,fan_out,7988,False,False,2,1,365
3224,fan_out,537,True,False,2,1,365
3225,fan_in,9816,False,False,2,1,365
3225,fan_in,6625,True,False,2,1,365
3225,fan_in,1183,False,False,2,1,365
3226,forward,441,True,False,2,1,365
3226,forward,8475,False,False,2,1,365
3226,forward,2629,False,False,2,1,365
3227,mutual,6704,False,False,2,1,365
3227,mutual,2587,True,False,2,1,365
3228,periodical,6704,False,False,2,1,365
3228,periodical,2587,True,False,2,1,365
3229,single,4122,False,False,2,1,365
3229,single,2588,True,False,2,1,365
3230,fan_out,7538,False,False,2,1,365
3230,fan_out,538,True,False,2,1,365
3230,fan_out,9526,False,False,2,1,365
3231,fan_in,6626,True,False,2,1,365
3231,fan_in,1787,False,False,2,1,365
3231,fan_in,9870,False,False,2,1,365
3232,forward,3406,True,False,2,1,365
3232,forward,2630,False,False,2,1,365
3232,forward,7185,False,False,2,1,365
3233,mutual,4122,False,False,2,1,365
3233,mutual,2588,True,False,2,1,365
3234,periodical,4122,False,False,2,1,365
3234,periodical,2588,True,False,2,1,365
3235,single,9874,False,False,2,1,365
3235,single,2589,True,False,2,1,365
3236,fan_out,2570,False,False,2,1,365
3236,fan_out,539,True,False,2,1,365
3236,fan_out,9939,False,False,2,1,365
3237,fan_in,8634,False,False,2,1,365
3237,fan_in,5914,False,False,2,1,365
3237,fan_in,6627,True,False,2,1,365
3238,forward,5072,False,False,2,1,365
3238,forward,9831,True,False,2,1,365
3238,forward,2631,False,False,2,1,365
3239,mutual,9874,False,False,2,1,365
3239,mutual,2589,True,False,2,1,365
3240,periodical,9874,False,False,2,1,365
3240,periodical,2589,True,False,2,1,365
3241,single,7412,False,False,2,1,365
3241,single,2590,True,False,2,1,365
3242,fan_out,8489,False,False,2,1,365
3242,fan_out,5259,False,False,2,1,365
3242,fan_out,540,True,False,2,1,365
3243,fan_in,3322,False,False,2,1,365
3243,fan_in,9923,False,False,2,1,365
3243,fan_in,6628,True,False,2,1,365
3244,forward,2632,False,False,2,1,365
3244,forward,3034,False,False,2,1,365
3244,forward,8454,True,False,2,1,365
3245,mutual,7412,False,False,2,1,365
3245,mutual,2590,True,False,2,1,365
3246,periodical,7412,False,False,2,1,365
3246,periodical,2590,True,False,2,1,365
3247,single,2591,True,False,2,1,365
3247,single,9991,False,False,2,1,365
3248,fan_out,6922,False,False,2,1,365
3248,fan_out,541,True,False,2,1,365
3248,fan_out,6782,False,False,2,1,365
3249,fan_in,4272,False,False,2,1,365
3249,fan_in,6629,True,False,2,1,365
3249,fan_in,9998,False,False,2,1,365
3250,forward,2633,False,False,2,1,365
3250,forward,9938,False,False,2,1,365
3250,forward,8510,True,False,2,1,365
3251,mutual,2591,True,False,2,1,365
3251,mutual,9991,False,False,2,1,365
3252,periodical,2591,True,False,2,1,365
3252,periodical,9991,False,False,2,1,365
3253,single,2592,True,False,2,1,365
3253,single,7821,False,False,2,1,365
3254,fan_out,6861,False,False,2,1,365
3254,fan_out,7414,False,False,2,1,365
3254,fan_out,542,True,False,2,1,365
3255,fan_in,2081,False,False,2,1,365
3255,fan_in,9501,False,False,2,1,365
3255,fan_in,6630,True,False,2,1,365
3256,forward,9377,False,False,2,1,365
3256,forward,2634,False,False,2,1,365
3256,forward,5218,True,False,2,1,365
3257,mutual,2592,True,False,2,1,365
3257,mutual,7821,False,False,2,1,365
3258,periodical,2592,True,False,2,1,365
3258,periodical,7821,False,False,2,1,365
3259,single,2593,True,False,2,1,365
3259,single,6247,False,False,2,1,365
3260,fan_out,9871,False,False,2,1,365
3260,fan_out,543,True,False,2,1,365
3260,fan_out,9951,False,False,2,1,365
3261,fan_in,9824,False,False,2,1,365
3261,fan_in,5228,False,False,2,1,365
3261,fan_in,6631,True,False,2,1,365
3262,forward,4432,True,False,2,1,365
3262,forward,9234,False,False,2,1,365
3262,forward,2635,False,False,2,1,365
3263,mutual,2593,True,False,2,1,365
3263,mutual,6247,False,False,2,1,365
3264,periodical,2593,True,False,2,1,365
3264,periodical,6247,False,False,2,1,365
3265,single,2594,True,False,2,1,365
3265,single,9861,False,False,2,1,365
3266,fan_out,544,True,False,2,1,365
3266,fan_out,8653,False,False,2,1,365
3266,fan_out,9997,False,False,2,1,365
3267,fan_in,6632,True,False,2,1,365
3267,fan_in,9678,False,False,2,1,365
3267,fan_in,1934,False,False,2,1,365
3268,forward,2636,False,False,2,1,365
3268,forward,1957,True,False,2,1,365
3268,forward,4279,False,False,2,1,365
3269,mutual,2594,True,False,2,1,365
3269,mutual,9861,False,False,2,1,365
3270,periodical,2594,True,False,2,1,365
3270,periodical,9861,False,False,2,1,365
3271,single,4985,False,False,2,1,365
3271,single,2595,True,False,2,1,365
3272,fan_out,545,True,False,2,1,365
3272,fan_out,6170,False,False,2,1,365
3272,fan_out,5693,False,False,2,1,365
3273,fan_in,6633,True,False,2,1,365
3273,fan_in,309,False,False,2,1,365
3273,fan_in,7441,False,False,2,1,365
3274,forward,2348,True,False,2,1,365
3274,forward,2637,False,False,2,1,365
3274,forward,9871,False,False,2,1,365
3275,mutual,4985,False,False,2,1,365
3275,mutual,2595,True,False,2,1,365
3276,periodical,4985,False,False,2,1,365
3276,periodical,2595,True,False,2,1,365
3277,single,2596,True,False,2,1,365
3277,single,2231,False,False,2,1,365
3278,fan_out,546,True,False,2,1,365
3278,fan_out,9587,False,False,2,1,365
3278,fan_out,5767,False,False,2,1,365
3279,fan_in,6634,True,False,2,1,365
3279,fan_in,4604,False,False,2,1,365
3279,fan_in,5892,False,False,2,1,365
3280,forward,4922,True,False,2,1,365
3280,forward,7318,False,False,2,1,365
3280,forward,2638,False,False,2,1,365
3281,mutual,2596,True,False,2,1,365
3281,mutual,2231,False,False,2,1,365
3282,periodical,2596,True,False,2,1,365
3282,periodical,2231,False,False,2,1,365
3283,single,9868,False,False,2,1,365
3283,single,2597,True,False,2,1,365
3284,fan_out,547,True,False,2,1,365
3284,fan_out,7092,False,False,2,1,365
3284,fan_out,3412,False,False,2,1,365
3285,fan_in,6635,True,False,2,1,365
3285,fan_in,380,False,False,2,1,365
3285,fan_in,7687,False,False,2,1,365
3286,forward,5847,True,False,2,1,365
3286,forward,8846,False,False,2,1,365
3286,forward,2639,False,False,2,1,365
3287,mutual,9868,False,False,2,1,365
3287,mutual,2597,True,False,2,1,365
3288,periodical,9868,False,False,2,1,365
3288,periodical,2597,True,False,2,1,365
3289,single,2598,True,False,2,1,365
3289,single,4207,False,False,2,1,365
3290,fan_out,9905,False,False,2,1,365
3290,fan_out,548,True,False,2,1,365
3290,fan_out,8454,False,False,2,1,365
3291,fan_in,5689,False,False,2,1,365
3291,fan_in,6636,True,False,2,1,365
3291,fan_in,5839,False,False,2,1,365
3292,forward,2640,False,False,2,1,365
3292,forward,9897,True,False,2,1,365
3292,forward,9367,False,False,2,1,365
3293,mutual,2598,True,False,2,1,365
3293,mutual,4207,False,False,2,1,365
3294,periodical,2598,True,False,2,1,365
3294,periodical,4207,False,False,2,1,365
3295,single,8077,False,False,2,1,365
3295,single,2599,True,False,2,1,365
3296,fan_out,7716,False,False,2,1,365
3296,fan_out,549,True,False,2,1,365
3296,fan_out,9943,False,False,2,1,365
3297,fan_in,9977,False,False,2,1,365
3297,fan_in,6637,True,False,2,1,365
3297,fan_in,4734,False,False,2,1,365
3298,forward,2641,False,False,2,1,365
3298,forward,3789,True,False,2,1,365
3298,forward,9950,False,False,2,1,365
3299,mutual,8077,False,False,2,1,365
3299,mutual,2599,True,False,2,1,365
3300,periodical,8077,False,False,2,1,365
3300,periodical,2599,True,False,2,1,365
3301,single,2600,True,False,2,1,365
3301,single,9871,False,False,2,1,365
3302,fan_out,7542,False,False,2,1,365
3302,fan_out,6340,False,False,2,1,365
3302,fan_out,550,True,False,2,1,365
3303,fan_in,1574,False,False,2,1,365
3303,fan_in,8649,False,False,2,1,365
3303,fan_in,6638,True,False,2,1,365
3304,forward,3545,True,False,2,1,365
3304,forward,2642,False,False,2,1,365
3304,forward,3643,False,False,2,1,365
3305,mutual,2600,True,False,2,1,365
3305,mutual,9871,False,False,2,1,365
3306,periodical,2600,True,False,2,1,365
3306,periodical,9871,False,False,2,1,365
3307,single,2601,True,False,2,1,365
3307,single,4175,False,False,2,1,365
3308,fan_out,9256,False,False,2,1,365
3308,fan_out,8932,False,False,2,1,365
3308,fan_out,551,True,False,2,1,365
3309,fan_in,9160,False,False,2,1,365
3309,fan_in,941,False,False,2,1,365
3309,fan_in,6639,True,False,2,1,365
3310,forward,2643,False,False,2,1,365
3310,forward,8925,False,False,2,1,365
3310,forward,807,True,False,2,1,365
