account,bank,sum,mean,median,std,max,min,count_in,count_out,count_unique_in,count_unique_out,count_days_in_bank,count_phone_changes,sum_spending,mean_spending,median_spending,std_spending,max_spending,min_spending,count_spending,is_sar
1431,swedbank,13837.02,988.3585714285715,849.69,430.1775661614299,1743.37,417.46,14,0,3,0,27,0,18194.92,1070.2894117647058,644.17,1991.5829562795975,8653.15,17.37,17.0,0
1432,swedbank,7467.34,678.8490909090909,640.46,381.81831693763843,1376.14,239.95,11,0,3,0,20,0,26092.82,2609.282,654.47,6642.973782410672,21481.23,84.41,10.0,0
1433,swedbank,21817.940000000002,909.0808333333334,1165.13,557.3985502306903,1384.5,-1092.8,23,1,3,1,28,0,20909.9,1900.9,530.91,4766.545779727706,16231.62,44.87,11.0,0
1434,swedbank,6941.8,533.9846153846154,396.13,427.9080012419995,1225.35,17.18,13,0,3,0,26,0,17810.9,1781.0900000000001,685.29,4057.8700762181466,13291.46,1.33,10.0,0
1435,swedbank,8270.01,636.1546153846155,730.51,731.4155996036656,1371.01,-1371.01,12,1,3,1,28,0,17332.97,1925.8855555555556,305.66,4749.202580842154,14574.79,117.67,9.0,0
1436,swedbank,9200.09,541.1817647058824,447.87,454.93626062113486,1363.23,74.68,17,0,3,0,27,0,8589.3,780.8454545454545,517.02,1256.2041300231713,4485.2,54.24,11.0,0
1437,swedbank,11382.49,758.8326666666667,819.23,634.4170704160143,1662.44,-1061.82,14,1,3,1,27,0,17154.07,1319.543846153846,637.74,2665.0393694951254,10133.51,49.58,13.0,0
1438,swedbank,8899.66,684.5892307692308,638.26,594.4015687992636,1855.82,-290.77,12,1,3,1,24,0,17295.53,1080.970625,350.135,2281.3732433002388,9444.49,57.18,16.0,0
1439,swedbank,9475.05,728.8499999999999,555.93,576.3809129964894,1736.41,-190.71,12,1,3,1,27,0,11473.19,882.553076923077,292.55,2065.9982784696954,7706.47,26.66,13.0,0
1440,swedbank,8584.039999999999,780.3672727272726,894.42,576.0414914585738,1556.97,83.56,11,0,3,0,26,0,12715.8,978.1384615384615,390.94,1892.32595218973,7185.13,69.6,13.0,0
1441,swedbank,9287.130000000001,619.142,595.16,592.7790370691017,1763.41,-595.16,14,1,3,1,23,0,24310.710000000003,3038.8387500000003,331.32,7384.99824124834,21292.15,6.23,8.0,0
1442,swedbank,11731.25,782.0833333333334,717.67,550.4213336639315,1968.0,118.0,15,0,3,0,22,0,20954.3,1496.7357142857143,500.83000000000004,3438.9673143138016,13370.66,37.73,14.0,0
1443,swedbank,6733.51,673.351,415.945,624.8980527778556,1617.52,8.51,10,0,3,0,27,0,25059.530000000002,1670.6353333333334,430.77,4265.304337818391,17026.02,1.85,15.0,0
1444,swedbank,13414.57,745.2538888888889,646.65,412.31246911762116,1575.17,351.97,18,0,9,0,27,0,19255.44,1283.696,563.13,2776.264581647691,11242.4,89.5,15.0,1
1445,swedbank,9106.78,827.889090909091,780.31,538.6174586374739,1567.0,61.87,11,0,3,0,28,0,7603.42,584.8784615384616,259.37,1212.819873668016,4577.86,17.3,13.0,0
1446,swedbank,9058.94,754.9116666666667,742.01,271.3443818482447,1426.07,482.45,12,0,3,0,27,0,9290.67,546.51,603.49,351.67229237601305,1120.46,60.82,17.0,0
1447,swedbank,11324.92,871.1476923076923,544.21,494.5070393694082,1918.81,476.07,13,0,3,0,26,0,12588.33,1258.833,291.82,2934.3125743445717,9574.59,79.92,10.0,0
1448,swedbank,13967.48,665.1180952380952,605.81,308.3804676794406,1628.74,297.2,21,0,3,0,26,0,14887.7,1860.9625,333.38,4245.732726796738,12344.62,54.13,8.0,0
1449,swedbank,8431.41,766.4918181818182,688.72,773.9756654936663,1800.24,-706.61,10,1,3,1,28,0,26099.2,2007.6307692307694,212.61,5960.157014828359,21808.72,24.99,13.0,0
1450,swedbank,7669.58,639.1316666666667,428.5,537.4947910417084,2008.67,79.44,12,0,3,0,27,0,29170.99,2083.642142857143,526.535,6001.029184043451,22915.08,140.81,14.0,0
1451,swedbank,8886.53,634.7521428571429,399.805,365.75943961063496,1337.19,241.74,14,0,3,0,27,0,5507.74,500.70363636363635,437.03,334.7485408862218,1130.61,49.91,11.0,0
1452,swedbank,9731.94,884.7218181818182,706.13,681.30107155087,1807.95,47.93,11,0,3,0,26,0,5840.1,584.01,413.575,727.6551892513681,2499.21,0.46,10.0,0
1453,swedbank,9781.85,815.1541666666667,755.29,380.77970836067726,1472.73,301.83,12,0,3,0,23,0,41635.32,2775.688,422.37,9185.851957233861,35965.25,3.14,15.0,0
1454,swedbank,11111.19,854.7069230769231,799.21,438.6312871760787,1783.89,152.39,13,0,3,0,26,0,16312.580000000002,1631.2580000000003,449.49,3773.198405714235,12339.95,98.4,10.0,0
1455,swedbank,19125.08,516.8940540540541,399.3,309.0628842112832,1410.91,193.27,37,0,3,0,28,0,12194.83,938.0638461538462,679.87,1454.8217540449098,5667.67,95.94,13.0,0
1456,swedbank,5555.53,694.44125,859.515,277.14624908868706,912.55,222.48,8,0,3,0,22,0,19147.75,1472.9038461538462,619.07,2881.705672298782,10972.76,217.82,13.0,0
1457,swedbank,7430.240000000001,495.3493333333334,541.9,496.4437946818303,1429.22,-477.66,14,1,3,1,26,0,21493.25,1343.328125,748.2149999999999,2971.8439999170405,12349.06,11.31,16.0,0
1458,swedbank,8439.130000000001,649.1638461538462,657.48,466.6070756810713,1235.5,-490.94,12,1,3,1,25,0,15072.369999999999,1256.0308333333332,600.53,2463.5485227889476,9024.88,122.55,12.0,0
1459,swedbank,12388.76,825.9173333333333,816.7,421.97862316314877,1617.92,81.53,15,0,3,0,28,0,17849.629999999997,1622.6936363636362,489.18,3881.348005709544,13309.13,52.61,11.0,0
1460,swedbank,6624.51,509.5776923076923,525.65,716.6249270963839,1534.7,-1534.7,12,1,3,1,28,0,14740.92,2105.845714285714,623.79,4137.008137002945,11463.49,177.44,7.0,0
1461,swedbank,6985.89,698.589,581.99,555.823515564468,1655.22,51.98,10,0,3,0,22,0,18857.690000000002,1178.6056250000001,530.24,2346.1896277069304,9853.2,55.81,16.0,0
1462,swedbank,12295.86,614.793,789.44,263.58474670547514,964.07,117.82,20,0,3,0,28,0,22194.420000000002,1233.0233333333335,519.75,2871.3399949808227,12629.45,16.0,18.0,0
1463,swedbank,9493.0,863.0,1006.73,408.74445784621963,1557.67,342.06,11,0,3,0,26,0,29309.540000000005,2254.5800000000004,599.64,6071.044527444736,22427.97,49.26,13.0,0
1464,swedbank,9084.22,567.76375,622.9,501.82075313634977,1083.78,-1083.78,15,1,3,1,28,0,19326.0,1610.5,653.415,3870.467682966867,13848.99,5.72,12.0,0
1465,swedbank,10045.64,837.1366666666667,832.04,420.3460323749153,1484.52,74.61,12,0,3,0,26,0,27162.480000000003,2089.4215384615386,445.71,5716.579569821227,21081.54,7.48,13.0,0
1466,swedbank,9995.99,666.3993333333333,831.41,731.552640489163,1566.81,-1205.87,14,1,3,1,28,0,15314.54,1178.0415384615385,220.65,3134.3523350043843,11573.11,80.39,13.0,0
1467,swedbank,6304.1,450.29285714285714,558.34,640.4164952402649,1337.17,-1337.17,13,1,3,1,22,0,24448.250000000004,2222.568181818182,542.07,5590.417942824701,19053.97,156.9,11.0,0
1468,swedbank,8648.74,720.7283333333334,716.65,569.0857827465403,1736.04,19.25,12,0,3,0,26,0,18908.0,1575.6666666666667,387.46000000000004,4105.978225366993,14570.74,2.6,12.0,0
1469,swedbank,9498.23,678.4449999999999,621.095,857.7721618754373,1845.84,-1626.12,13,1,3,1,27,0,14747.19,1474.719,525.89,2898.916845944169,9673.66,100.87,10.0,0
1470,swedbank,7613.03,761.303,583.93,526.5358954113827,1582.36,249.12,10,0,3,0,28,0,19250.170000000002,1480.7823076923078,334.92,3711.4952592253926,13752.12,52.01,13.0,0
1471,swedbank,7452.27,573.2515384615385,693.38,377.4737268527474,1147.9,-279.6,12,1,3,1,28,0,18547.760000000002,1030.4311111111112,383.145,2467.6036167835787,10822.92,4.91,18.0,0
1472,swedbank,7877.11,656.4258333333333,738.76,453.0893464660812,1153.61,-295.64,11,1,3,1,25,0,13483.98,963.1414285714285,438.095,1762.0576575690714,6965.34,27.18,14.0,0
1473,swedbank,7149.26,714.926,567.36,649.6375411668673,1729.21,-263.16,9,1,3,1,25,0,28006.710000000003,2000.4792857142859,431.815,5776.492706511138,22017.56,2.28,14.0,0
1474,swedbank,8218.28,632.1753846153847,642.53,490.63830487463616,1593.47,-170.45,12,1,3,1,25,0,9802.31,700.165,556.105,643.5651727053219,2213.12,33.07,14.0,0
1475,swedbank,9582.35,684.4535714285714,690.8399999999999,560.5986667786109,2034.12,-220.15,13,1,3,1,28,0,24751.23,1767.945,586.36,4501.3213678665,17386.89,240.88,14.0,0
1476,swedbank,7071.77,543.9823076923077,459.22,379.1872128679501,1116.38,78.65,13,0,3,0,25,0,27587.43,2758.743,335.865,7485.37142394573,24047.26,96.73,10.0,0
1477,swedbank,6456.18,538.015,541.63,583.7266393145463,1510.35,-993.81,11,1,3,1,27,0,34373.5,3437.35,288.53,9739.423487448663,31145.45,36.91,10.0,0
1478,swedbank,7737.74,859.7488888888888,1008.18,337.2044702196445,1131.38,209.09,9,0,3,0,27,0,8475.05,706.2541666666666,470.685,753.4881699796238,2887.52,146.72,12.0,0
1479,swedbank,13295.34,782.0788235294118,1062.76,582.1610035772144,1191.54,-1191.54,16,1,3,1,26,0,10187.48,848.9566666666666,362.98,1604.5345176792684,5895.91,129.49,12.0,0
1480,swedbank,7233.81,657.6190909090909,822.77,384.35935244129405,1071.52,7.43,11,0,3,0,28,0,28349.13,1771.820625,385.94,5217.172188625391,21305.59,91.04,16.0,0
1481,swedbank,8815.9,629.7071428571428,715.8900000000001,455.0915710969788,1439.63,18.29,14,0,3,0,28,0,16159.98,950.5870588235293,450.19,2014.777320440043,8692.67,1.0,17.0,0
1482,swedbank,13463.13,1035.6253846153845,1100.35,496.1300251045651,1663.77,308.04,13,0,3,0,28,0,21720.100000000002,1974.5545454545456,477.91,4995.29043536282,17001.47,79.12,11.0,0
1483,swedbank,7807.450000000001,709.7681818181819,643.69,429.7532291168545,1505.49,80.91,11,0,3,0,23,0,15989.41,1332.4508333333333,330.76,3293.172447847649,11722.96,21.14,12.0,0
1484,swedbank,5197.37,519.737,455.88,390.99348849508425,1038.94,109.34,10,0,3,0,27,0,19863.54,1418.8242857142857,608.76,3177.965052590716,12410.72,48.42,14.0,0
1485,swedbank,11047.99,789.1421428571429,887.4,324.81255764324646,1150.92,173.03,14,0,3,0,26,0,41788.37,2458.139411764706,550.23,8265.892522932318,34521.05,12.27,17.0,0
1486,swedbank,7622.76,635.23,645.915,380.3905535104677,1127.88,44.49,12,0,3,0,28,0,9587.92,798.9933333333333,541.225,858.8894983887184,3250.07,66.65,12.0,0
1487,swedbank,6482.2,648.22,582.975,345.7052276145098,1218.81,270.94,10,0,3,0,28,0,30052.28,2504.3566666666666,365.87,7259.76483891409,25531.66,33.91,12.0,0
1488,swedbank,8782.87,585.5246666666667,532.33,287.0865080142387,1029.75,83.96,15,0,3,0,28,0,16965.14,1060.32125,360.04499999999996,2720.5752895809246,11210.23,1.77,16.0,0
1489,swedbank,11322.98,707.68625,766.58,376.7441247119854,1546.31,53.07,16,0,3,0,27,0,12498.689999999999,735.2170588235293,481.14,1007.4006221382626,4497.73,41.08,17.0,0
1490,swedbank,10054.630000000001,628.4143750000001,511.39,369.41748305440285,1677.82,34.67,16,0,3,0,28,0,18912.47,1891.247,699.01,4204.631249274886,13806.67,17.42,10.0,0
1491,swedbank,8635.6,719.6333333333333,856.415,351.0713338374756,1035.02,18.21,12,0,3,0,28,0,20077.63,1544.433076923077,590.84,3877.4763674615833,14398.51,67.53,13.0,0
1492,swedbank,24053.4,962.1360000000001,1295.93,487.9257486886026,1295.93,11.59,25,0,3,0,28,0,19171.15,2738.7357142857145,906.93,5426.948690853997,15025.53,338.31,7.0,0
1493,swedbank,5633.7,469.47499999999997,400.27,517.0615577472378,1359.96,-423.64,11,1,3,1,27,0,43427.42,2554.554117647059,419.25,8366.822813914387,34982.09,48.76,17.0,0
1494,swedbank,7238.82,556.8323076923077,636.1,436.6105506656522,1195.51,-545.32,12,1,3,1,25,0,8053.85,671.1541666666667,525.2,803.8887314735488,3046.38,0.62,12.0,0
1495,swedbank,9848.25,895.2954545454545,787.16,601.076858835268,1894.05,134.39,11,0,3,0,28,0,24722.65,1373.4805555555556,454.28,3670.9198822421677,15994.77,111.21,18.0,0
1496,swedbank,7455.15,677.7409090909091,646.99,414.3754339353274,1358.43,37.91,11,0,3,0,28,0,19694.25,1514.9423076923076,276.65,4157.075720696288,15299.46,5.28,13.0,0
1497,swedbank,13407.54,788.6788235294118,683.93,417.7692267550704,1934.39,158.74,17,0,3,0,27,0,14712.19,1131.7069230769232,278.86,2906.1754181294264,10755.44,14.82,13.0,0
1498,swedbank,7609.77,691.7972727272728,660.22,407.8464598863378,1377.51,108.24,11,0,3,0,28,0,17005.67,1700.5669999999998,317.305,4132.372709379362,13434.71,97.29,10.0,0
1499,swedbank,7728.34,644.0283333333333,587.13,268.6410963563005,1014.13,205.11,12,0,3,0,28,0,8753.52,729.46,555.985,707.7397995026138,2753.41,103.35,12.0,0
1500,swedbank,10782.79,718.8526666666668,848.95,234.83004889453463,953.2,282.3,15,0,3,0,27,0,22858.78,1428.67375,657.075,3114.200086999068,13043.52,189.74,16.0,0
1501,swedbank,10522.93,809.4561538461538,588.74,507.9560357704602,1837.21,156.06,13,0,3,0,27,0,21612.28,1271.310588235294,495.88,3345.7168153578664,14198.81,42.9,17.0,0
1502,swedbank,6584.89,598.6263636363636,531.24,302.7296565013982,1123.71,121.58,11,0,3,0,28,0,21199.29,1177.7383333333335,382.94,3180.969642385701,13863.64,91.04,18.0,0
1503,swedbank,11549.28,721.83,836.8050000000001,250.19736577350292,920.95,54.55,16,0,3,0,28,0,9562.69,597.668125,323.09000000000003,998.4521323877192,4216.22,31.1,16.0,0
1504,swedbank,7999.91,571.4221428571428,465.49,258.0648243600395,1008.85,198.14,14,0,3,0,28,0,16064.23,1460.3845454545453,493.82,2997.197986447887,10435.06,125.69,11.0,0
1505,swedbank,8966.67,896.667,980.835,575.3156462914751,1891.42,30.96,10,0,3,0,28,0,8980.18,997.7977777777778,729.16,1173.3357242470904,3934.91,15.71,9.0,0
1506,swedbank,4014.33,446.03666666666663,438.45,281.7203352617628,780.78,34.53,9,0,3,0,23,0,14364.82,957.6546666666667,311.87,2257.5540878534475,9074.86,32.67,15.0,0
1507,swedbank,6460.8,646.08,592.925,371.3469694384366,1496.43,155.1,10,0,3,0,27,0,51588.61,3968.3546153846155,628.9,12461.929934859352,45430.01,1.01,13.0,0
1508,swedbank,11331.78,944.315,940.54,510.48672835566725,1827.04,154.05,12,0,3,0,25,0,10870.580000000002,776.4700000000001,424.5,1476.2072531999022,5814.1,26.69,14.0,0
1509,swedbank,17294.31,751.9265217391305,832.63,363.17266068520354,1799.71,68.03,23,0,3,0,28,0,9271.48,1030.1644444444444,356.29,1970.725276352028,6207.66,30.2,9.0,0
1510,swedbank,19836.25,793.45,906.41,222.1699593404413,1144.05,221.78,25,0,3,0,28,0,15779.34,1577.934,284.995,3687.3625865476142,12035.36,78.71,10.0,0
1511,swedbank,12418.65,887.0464285714286,867.11,442.3037123551947,1636.98,200.3,14,0,3,0,28,0,36929.73,4103.303333333333,358.03,11131.88722375501,33774.97,14.28,9.0,0
1512,swedbank,11990.21,856.4435714285713,1067.165,513.9120671657471,1381.54,-135.65,13,1,3,1,27,0,13588.86,1358.886,483.67499999999995,2713.104416257427,9022.58,83.35,10.0,0
1513,swedbank,10773.87,769.5621428571429,691.34,419.2998064572114,1569.34,280.25,14,0,3,0,28,0,13396.38,956.8842857142856,333.0,1992.7227491153299,7766.71,25.38,14.0,0
1514,swedbank,11736.55,978.0458333333332,879.155,487.4893743076651,2062.15,457.31,12,0,3,0,28,0,42717.99999999999,2847.8666666666663,360.51,9127.726774910034,35811.31,41.56,15.0,0
1515,swedbank,9306.460000000001,715.8815384615385,628.15,536.4410569491948,1791.18,15.92,13,0,3,0,27,0,24984.54,2271.3218181818183,405.65,6528.939352116571,21946.73,9.23,11.0,0
1516,swedbank,9295.51,774.6258333333334,622.7,453.9826848211551,1965.4,288.01,12,0,3,0,27,0,48478.840000000004,2693.2688888888893,539.12,8873.108178362096,38228.42,232.73,18.0,0
1517,swedbank,7406.87,569.7592307692307,733.87,535.5217103669644,1346.47,-733.87,12,1,3,1,27,0,13515.109999999999,844.6943749999999,509.97,1563.6092981217898,6638.91,29.73,16.0,0
1518,swedbank,12137.869999999999,809.1913333333333,948.47,327.97542682050926,1115.73,168.79,15,0,3,0,27,0,20981.65,1398.7766666666669,484.93,3821.774141309367,15172.23,2.34,15.0,0
1519,swedbank,11154.6,796.7571428571429,914.845,571.5743215746456,1526.1,-530.12,13,1,3,1,28,0,38182.54,2937.118461538462,442.04,9278.856788287416,33805.75,1.39,13.0,0
1520,swedbank,8280.61,591.4721428571429,374.8,515.8968293874057,1662.92,61.0,14,0,3,0,27,0,21642.14,2164.214,611.1800000000001,4911.312151201324,16113.45,12.27,10.0,0
1521,swedbank,8096.01,506.000625,488.57000000000005,414.1464284922866,1171.72,-561.78,15,1,4,1,28,0,9962.99,664.1993333333334,271.05,1297.7025239160535,5263.07,4.94,15.0,1
1522,swedbank,10966.880000000001,548.344,467.79,447.5457417539633,1613.78,-683.45,19,1,3,1,26,0,18726.6,1872.6599999999999,729.0450000000001,3786.396678910791,12617.4,143.92,10.0,0
1523,swedbank,11960.8,854.342857142857,1036.33,440.3317386738281,1690.77,54.34,14,0,3,0,27,0,10885.09,777.5064285714286,537.385,1237.477066582259,5023.71,178.15,14.0,0
1524,swedbank,7350.43,612.5358333333334,581.45,406.59952283785293,1636.54,50.21,12,0,3,0,28,0,15907.310000000001,883.7394444444445,484.195,1680.0710393610366,7490.93,72.14,18.0,0
1525,swedbank,1517.3,379.325,253.15500000000003,385.32925423158133,942.06,68.93,4,0,2,0,28,0,16976.08,2425.154285714286,353.49,5390.144574170707,14637.59,3.96,7.0,0
1526,swedbank,9568.33,797.3608333333333,827.155,266.07012720362184,1265.7,378.5,12,0,3,0,23,0,15626.199999999999,1116.1571428571428,372.02,2961.8063377229487,11375.92,35.64,14.0,0
1527,swedbank,7450.97,620.9141666666667,632.14,266.0559251346274,1022.82,201.91,12,0,3,0,27,0,18298.18,2033.131111111111,320.86,5115.846845746666,15661.16,5.8,9.0,0
1528,swedbank,10811.539999999999,675.7212499999999,570.335,313.64940569315075,1189.76,269.46,16,0,3,0,25,0,18573.47,1238.2313333333334,478.32,2791.960318475345,11266.4,58.76,15.0,0
1529,swedbank,7793.03,519.5353333333334,435.58,402.08624531252474,1215.51,-378.12,14,1,3,1,25,0,13725.24,857.8275,614.965,1315.7686622528545,5669.4,12.68,16.0,0
1530,swedbank,10231.210000000001,787.0161538461539,776.2,377.81530054464577,1313.52,231.12,13,0,3,0,26,0,27963.95,2796.395,339.67,7874.882279268617,25204.38,33.47,10.0,0
1531,swedbank,7274.57,661.3245454545454,940.63,676.2648537424318,1256.1,-1068.87,10,1,3,1,27,0,22680.22,1620.0157142857145,476.97,4563.458930574676,17437.74,5.26,14.0,0
1532,swedbank,9813.12,817.7600000000001,794.065,264.9979638686786,1325.65,364.77,12,0,3,0,25,0,18606.94,1550.5783333333331,300.985,4536.11302574198,15946.4,29.69,12.0,0
1533,swedbank,14551.34,855.9611764705883,902.53,455.42311214246627,1991.7,292.18,17,0,3,0,28,0,23069.86,1922.4883333333335,371.82000000000005,5200.848799631974,18415.99,85.36,12.0,0
1534,swedbank,5984.64,544.0581818181819,495.1,254.15441400133824,1053.31,155.31,11,0,3,0,27,0,34179.59,2010.5641176470585,435.34,6568.373529935948,27470.19,20.02,17.0,0
1535,swedbank,11903.59,330.65527777777777,115.93,452.5810470590471,1653.25,115.93,36,0,3,0,28,0,14827.659999999998,1140.5892307692307,452.32,2554.40355358957,9598.63,83.2,13.0,0
1536,swedbank,7898.73,359.0331818181818,101.66,382.0250498441713,1247.76,101.66,22,0,3,0,28,0,10980.18,732.0120000000001,256.19,1696.1940130825667,6822.91,3.58,15.0,0
1537,swedbank,7017.96,877.245,794.44,337.9203041293274,1659.35,604.63,8,0,3,0,28,0,17840.0,1189.3333333333333,192.97,3569.929361291274,14064.65,23.74,15.0,0
1538,swedbank,38862.869999999995,1079.5241666666666,1161.12,353.8855676980908,1638.25,-464.48,35,1,3,1,28,0,13551.89,967.9921428571428,345.5,1915.4381673379737,7450.29,30.58,14.0,0
1539,swedbank,8604.43,782.2209090909091,692.76,295.09324287264,1203.71,464.99,11,0,3,0,27,0,22676.19,1417.261875,430.945,3954.77539003202,16200.46,24.99,16.0,0
1540,swedbank,8599.33,614.2378571428571,655.17,568.1211625264805,1578.94,-721.61,13,1,3,1,23,0,23267.050000000003,1454.1906250000002,492.83,4098.231815222217,16773.52,6.15,16.0,0
1541,swedbank,10509.29,808.4069230769231,892.34,531.1044633651748,1867.54,-455.7,12,1,3,1,23,0,24438.66,2715.4066666666668,556.92,6459.22567178141,19905.59,35.71,9.0,0
1542,swedbank,11942.4,853.0285714285714,693.23,326.80152167184445,1488.42,480.04,14,0,3,0,26,0,17631.730000000003,1356.2869230769234,744.2,2593.256414691718,9854.37,87.46,13.0,0
1543,swedbank,8114.11,737.6463636363636,738.28,302.0751497648467,1228.78,76.4,11,0,3,0,28,0,18575.31,1547.9425,473.53499999999997,3833.4672937389087,13710.03,166.58,12.0,0
1544,swedbank,9273.33,515.185,503.21500000000003,383.7053106111206,1353.66,-78.59,17,1,3,1,23,0,13559.69,753.3161111111111,451.355,1297.4206350254606,5831.96,134.75,18.0,0
1545,swedbank,11963.619999999999,854.5442857142856,775.785,603.0370510968662,1650.28,-604.73,13,1,3,1,24,0,20861.94,1604.7646153846154,452.83,3926.243435339127,14601.33,65.55,13.0,0
1546,swedbank,4557.17,414.28818181818184,281.69,442.2532523298881,1491.69,4.46,11,0,3,0,26,0,16997.030000000002,1888.5588888888892,128.52,4638.926119479174,14217.19,22.6,9.0,0
1547,swedbank,8995.21,642.515,493.65,550.9359695414844,1664.05,-395.56,13,1,3,1,25,0,18151.39,1815.139,615.35,3783.1046422789077,12537.35,5.34,10.0,0
1548,swedbank,9744.41,749.5699999999999,636.07,700.4187237526802,1865.25,-890.02,12,1,3,1,23,0,35350.12,2945.8433333333337,346.725,8791.868275417743,30848.57,26.24,12.0,0
1549,swedbank,7851.09,603.9300000000001,796.32,615.191351870836,1163.08,-998.35,12,1,3,1,28,0,14074.630000000001,827.919411764706,553.73,1216.894631112687,5384.88,52.88,17.0,0
1550,swedbank,7535.879999999999,753.588,591.8599999999999,411.28459853920566,1520.6,295.69,10,0,3,0,25,0,25196.809999999998,1574.8006249999999,454.32000000000005,4203.062115722249,17289.46,71.7,16.0,0
1551,swedbank,9156.74,610.4493333333334,707.07,724.7707696769339,1618.69,-1066.82,13,2,4,2,27,0,10979.310000000001,914.9425000000001,369.15,1658.6679138399807,6092.26,19.44,12.0,1
1552,swedbank,10789.31,770.665,925.39,353.7325516599316,1120.15,157.05,14,0,3,0,28,0,24765.980000000003,1905.0753846153848,294.28,5307.887245779649,19513.72,0.17,13.0,0
1553,swedbank,12837.79,558.1647826086956,359.5,350.1646623683514,1387.88,250.54,23,0,3,0,28,0,17572.9,1464.4083333333335,461.805,3525.3551576435875,12626.43,45.35,12.0,0
1554,swedbank,4832.46,402.705,417.0,524.3086904677434,1293.13,-851.17,11,1,3,1,22,0,24873.65,2072.804166666667,669.74,5212.552662036062,18586.43,95.56,12.0,0
1555,swedbank,6165.2300000000005,513.7691666666667,539.94,432.16025250443494,1183.43,9.93,12,0,3,0,24,0,15194.99,1899.37375,582.7149999999999,3706.2904284431947,11030.98,150.33,8.0,0
1556,swedbank,11965.630000000001,997.1358333333334,1152.0100000000002,385.9433772520226,1420.18,290.9,12,0,3,0,26,0,13311.33,1023.9484615384615,290.65,2246.640068453505,8400.04,26.8,13.0,0
1557,swedbank,7056.3099999999995,504.0221428571428,460.71000000000004,336.96054035538555,1274.51,115.28,14,0,3,0,28,0,32313.789999999997,2692.815833333333,548.38,7387.963665333031,26119.61,18.21,12.0,0
1558,swedbank,9561.09,796.7575,844.165,366.6279554664994,1197.95,20.52,12,0,3,0,27,0,12003.029999999999,1091.1845454545453,439.64,1836.700489042041,6549.96,134.68,11.0,0
1559,swedbank,11626.84,726.6775,696.775,548.7608064296624,1646.35,-635.9,15,1,3,1,28,0,17366.76,1021.5741176470588,519.52,2130.469630427933,9199.21,87.77,17.0,0
1560,swedbank,10014.44,556.3577777777778,664.665,272.1919385406849,914.51,88.98,18,0,3,0,27,0,17345.370000000003,1445.4475000000002,425.28999999999996,3549.0958012381,12663.86,116.76,12.0,0
1561,swedbank,9973.34,767.1800000000001,609.48,358.65887077184266,1330.57,231.03,13,0,3,0,24,0,8168.969999999999,628.3823076923077,334.62,768.4134126795923,3046.77,152.12,13.0,0
1562,swedbank,8291.31,753.7554545454545,715.92,661.565887215531,1672.11,2.41,11,0,3,0,26,0,29708.05,2475.670833333333,532.1800000000001,6670.958691866571,23646.51,276.3,12.0,0
1563,swedbank,6323.4,574.8545454545455,589.67,263.20224487506323,951.83,90.99,11,0,3,0,25,0,21529.89,1537.8492857142858,442.57000000000005,4208.832959059872,16121.68,21.18,14.0,0
1564,swedbank,8260.21,590.015,586.5799999999999,636.833396384015,1743.47,-1046.2,13,1,3,1,28,0,17954.690000000002,1496.2241666666669,543.675,3303.2057217069337,11933.52,94.3,12.0,0
1565,swedbank,7964.28,663.6899999999999,630.175,329.4490060968189,1140.54,132.92,12,0,3,0,28,0,27029.600000000002,1501.6444444444446,356.06,3838.1645897933818,16728.08,11.36,18.0,0
1566,swedbank,10222.49,929.3172727272727,903.2,222.2429038278122,1347.69,658.65,11,0,3,0,26,0,15786.54,1127.6100000000001,448.315,2556.5978595481447,9972.06,38.15,14.0,0
1567,swedbank,8484.35,606.025,543.09,375.12079795406214,1310.96,156.02,14,0,4,0,26,0,30699.09,2558.2575,393.235,7437.312563341588,26157.11,52.58,12.0,1
1568,swedbank,8012.45,534.1633333333333,777.49,845.3908886989722,1529.29,-1427.23,12,3,3,3,24,0,20272.29,1351.486,576.38,2710.223132484535,10978.45,67.96,15.0,1
1569,swedbank,12514.96,782.185,849.32,304.0502064681643,1325.74,74.74,16,0,3,0,26,0,27595.67,1724.729375,408.74,5001.755999944377,20443.55,120.03,16.0,0
1570,swedbank,8603.99,782.180909090909,656.3,285.91835878287156,1465.87,429.61,11,0,3,0,27,0,25654.5,2137.875,320.45000000000005,6136.515795424958,21588.27,0.44,12.0,0
1571,swedbank,9308.210000000001,846.2009090909091,967.44,597.3576286690335,1566.66,37.85,11,0,3,0,28,0,19064.59,1361.7564285714286,394.985,3581.1211474612187,13758.58,12.29,14.0,0
1572,swedbank,5639.76,563.976,557.69,342.9013600050798,1230.95,37.78,10,0,3,0,25,0,16590.35,1106.0233333333333,606.84,2135.2962120098955,8769.13,9.53,15.0,0
1573,swedbank,4157.7,461.96666666666664,227.06,486.71213293896835,1570.56,82.61,9,0,3,0,28,0,15288.4,1274.0333333333333,407.775,2967.1474847320137,10666.1,95.12,12.0,0
1574,swedbank,10620.23,816.9407692307692,652.45,582.5493898440649,1729.11,39.8,13,0,3,0,20,0,20970.67,1906.4245454545453,274.4,4983.022351439663,16874.78,71.33,11.0,0
1575,swedbank,7375.69,737.569,608.6600000000001,415.2334600478788,1368.19,59.48,10,0,3,0,28,0,33694.27,4211.78375,367.61,11040.048109706171,31533.44,153.27,8.0,0
