id,src,dst,ttype
26527,13263,62408,TRANSFER
26532,13266,26211,TRANSFER
26544,13272,27785,TRANSFER
26545,13272,24120,TRANSFER
26554,13277,22990,TRANSFER
26556,13278,67612,TRANSFER
26558,13279,66267,TRANSFER
26560,13280,65314,TRANSFER
26561,13280,27960,TRANSFER
26566,13283,64708,TRANSFER
26567,13283,63308,TRANSFER
26574,13287,65477,TRANSFER
26577,13288,61735,TRANSFER
26578,13289,22531,TRANSFER
26583,13291,68319,TRANSFER
26592,13296,66004,TRANSFER
26595,13297,69630,TRANSFER
26600,13300,70479,TRANSFER
26604,13302,20456,TRANSFER
26607,13303,69321,TRANSFER
26608,13304,22601,TRANSFER
26618,13309,20752,TRANSFER
26638,13319,62011,TRANSFER
26640,13320,24553,TRANSFER
26647,13323,64950,TRANSFER
26652,13326,65505,TRANSFER
26662,13331,23133,TRANSFER
26669,13334,65627,TRANSFER
26680,13340,68447,TRANSFER
26689,13344,21618,TRANSFER
26691,13345,61634,TRANSFER
26692,13346,22489,TRANSFER
26700,13350,62879,TRANSFER
26704,13352,61960,TRANSFER
26705,13352,70252,TRANSFER
26707,13353,64985,TRANSFER
26708,13354,69203,TRANSFER
26716,13358,62599,TRANSFER
26718,13359,26346,TRANSFER
26720,13360,68987,TRANSFER
26732,13366,20907,TRANSFER
26735,13367,61789,TRANSFER
26739,13369,67115,TRANSFER
26740,13370,21382,TRANSFER
26741,13370,66642,TRANSFER
26743,13371,21774,TRANSFER
26744,13372,60943,TRANSFER
26749,13374,63538,TRANSFER
26750,13375,22223,TRANSFER
26753,13376,68220,TRANSFER
26757,13378,66607,TRANSFER
26763,13381,61595,TRANSFER
26765,13382,69304,TRANSFER
26768,13384,68195,TRANSFER
26769,13384,65896,TRANSFER
26770,13385,64066,TRANSFER
26780,13390,24411,TRANSFER
26799,13399,20794,TRANSFER
26808,13404,67192,TRANSFER
26817,13408,70108,TRANSFER
26830,13415,64483,TRANSFER
26831,13415,28731,TRANSFER
26838,13419,29816,TRANSFER
26844,13422,29928,TRANSFER
26850,13425,69546,TRANSFER
26852,13426,67329,TRANSFER
26859,13429,66965,TRANSFER
26865,13432,67928,TRANSFER
26870,13435,24013,TRANSFER
26878,13439,68998,TRANSFER
26880,13440,20988,TRANSFER
26889,13444,63661,TRANSFER
26894,13447,24220,TRANSFER
26903,13451,68358,TRANSFER
26910,13455,68564,TRANSFER
26923,13461,63239,TRANSFER
26930,13465,24158,TRANSFER
26942,13471,27782,TRANSFER
26945,13472,26506,TRANSFER
26961,13480,27717,TRANSFER
26966,13483,25644,TRANSFER
26969,13484,62527,TRANSFER
26979,13489,61484,TRANSFER
26981,13490,69320,TRANSFER
26983,13491,64502,TRANSFER
26988,13494,66978,TRANSFER
26993,13496,66363,TRANSFER
26994,13497,63434,TRANSFER
26996,13498,21908,TRANSFER
27001,13500,68906,TRANSFER
27005,13502,23653,TRANSFER
27006,13503,64161,TRANSFER
27017,13508,23115,TRANSFER
27021,13510,69265,TRANSFER
27025,13512,27625,TRANSFER
27026,13513,67943,TRANSFER
27033,13516,22676,TRANSFER
27035,13517,21179,TRANSFER
27037,13518,61653,TRANSFER
27038,13519,69480,TRANSFER
27043,13521,64178,TRANSFER
27048,13524,68789,TRANSFER
27049,13524,23905,TRANSFER
27052,13526,26734,TRANSFER
27062,13531,68958,TRANSFER
27066,13533,29631,TRANSFER
27068,13534,64250,TRANSFER
27072,13536,24152,TRANSFER
27073,13536,64272,TRANSFER
27075,13537,64597,TRANSFER
27078,13539,69167,TRANSFER
27080,13540,63497,TRANSFER
27084,13542,65221,TRANSFER
27085,13542,67573,TRANSFER
27086,13543,69540,TRANSFER
27093,13546,22808,TRANSFER
27095,13547,66549,TRANSFER
27105,13552,21348,TRANSFER
27109,13554,66555,TRANSFER
27110,13555,64360,TRANSFER
27117,13558,61553,TRANSFER
27126,13563,69269,TRANSFER
27130,13565,25987,TRANSFER
27136,13568,28148,TRANSFER
27146,13573,62580,TRANSFER
27149,13574,62352,TRANSFER
27152,13576,27685,TRANSFER
27153,13576,66740,TRANSFER
27158,13579,70388,TRANSFER
27160,13580,70641,TRANSFER
27163,13581,61681,TRANSFER
27171,13585,67897,TRANSFER
27176,13588,26081,TRANSFER
27179,13589,27993,TRANSFER
27182,13591,67521,TRANSFER
27190,13595,64651,TRANSFER
27197,13598,64247,TRANSFER
27198,13599,70724,TRANSFER
27203,13601,69914,TRANSFER
27204,13602,64967,TRANSFER
27213,13606,23244,TRANSFER
27214,13607,64201,TRANSFER
27223,13611,68882,TRANSFER
27224,13612,69062,TRANSFER
27228,13614,26828,TRANSFER
27229,13614,66336,TRANSFER
27233,13616,64404,TRANSFER
27236,13618,69734,TRANSFER
27237,13618,63031,TRANSFER
27244,13622,64704,TRANSFER
27253,13626,66140,TRANSFER
27254,13627,68006,TRANSFER
27256,13628,67851,TRANSFER
27262,13631,61457,TRANSFER
27264,13632,64651,TRANSFER
27271,13635,27747,TRANSFER
27273,13636,70597,TRANSFER
27281,13640,70331,TRANSFER
27282,13641,67321,TRANSFER
27285,13642,20999,TRANSFER
27290,13645,22070,TRANSFER
27302,13651,68636,TRANSFER
27309,13654,26515,TRANSFER
27310,13655,20753,TRANSFER
27312,13656,61040,TRANSFER
27314,13657,64840,TRANSFER
27330,13665,63493,TRANSFER
27332,13666,66140,TRANSFER
27335,13667,67736,TRANSFER
27338,13669,65594,TRANSFER
27347,13673,64876,TRANSFER
27349,13674,22437,TRANSFER
27351,13675,30031,TRANSFER
27352,13676,69635,TRANSFER
27360,13680,25038,TRANSFER
27369,13684,67284,TRANSFER
27372,13686,66203,TRANSFER
27374,13687,24758,TRANSFER
27381,13690,68817,TRANSFER
27382,13691,64563,TRANSFER
27399,13699,63029,TRANSFER
27409,13704,24137,TRANSFER
27418,13709,63752,TRANSFER
27420,13710,20762,TRANSFER
27430,13715,66768,TRANSFER
27435,13717,25216,TRANSFER
27443,13721,22427,TRANSFER
27449,13724,66591,TRANSFER
27490,13745,63454,TRANSFER
27494,13747,64671,TRANSFER
27495,13747,65353,TRANSFER
27517,13758,27557,TRANSFER
27527,13763,61432,TRANSFER
27530,13765,21139,TRANSFER
27549,13774,61849,TRANSFER
27553,13776,70635,TRANSFER
27555,13777,21397,TRANSFER
27560,13780,66683,TRANSFER
27564,13782,28405,TRANSFER
27566,13783,68125,TRANSFER
27572,13786,68314,TRANSFER
27581,13790,63246,TRANSFER
27582,13791,70001,TRANSFER
27584,13792,25321,TRANSFER
27586,13793,68232,TRANSFER
27589,13794,62263,TRANSFER
27606,13803,22138,TRANSFER
27613,13806,66744,TRANSFER
27616,13808,22153,TRANSFER
27628,13814,27899,TRANSFER
27629,13814,28621,TRANSFER
27638,13818,65169,TRANSFER
27644,13820,63149,TRANSFER
27651,13823,61977,TRANSFER
27652,13823,61284,TRANSFER
27654,13824,28843,TRANSFER
27658,13825,67496,TRANSFER
27661,13826,67048,TRANSFER
27665,13827,68455,TRANSFER
27674,13830,21505,TRANSFER
27677,13831,62711,TRANSFER
27681,13833,22623,TRANSFER
27683,13833,62302,TRANSFER
27689,13835,70573,TRANSFER
27714,13844,69038,TRANSFER
27725,13847,68103,TRANSFER
27730,13849,22604,TRANSFER
27738,13852,67666,TRANSFER
27739,13852,29339,TRANSFER
27741,13853,64110,TRANSFER
27744,13854,29141,TRANSFER
27745,13854,21631,TRANSFER
27747,13855,20644,TRANSFER
27749,13855,65864,TRANSFER
27768,13862,68037,TRANSFER
27774,13864,66482,TRANSFER
27776,13864,62930,TRANSFER
27781,13866,23035,TRANSFER
27784,13867,65275,TRANSFER
27790,13869,67955,TRANSFER
27795,13871,29504,TRANSFER
27798,13872,22780,TRANSFER
27800,13872,69653,TRANSFER
27804,13874,68605,TRANSFER
27817,13878,62318,TRANSFER
27829,13882,69106,TRANSFER
27831,13883,66852,TRANSFER
27847,13888,23607,TRANSFER
27853,13890,26676,TRANSFER
27856,13891,62054,TRANSFER
27858,13892,23015,TRANSFER
27859,13892,65240,TRANSFER
27864,13894,61616,TRANSFER
27883,13900,23650,TRANSFER
27895,13904,23974,TRANSFER
27903,13907,61342,TRANSFER
27908,13908,63514,TRANSFER
27913,13910,21207,TRANSFER
27914,13910,70052,TRANSFER
27918,13912,24466,TRANSFER
27921,13913,24217,TRANSFER
27927,13915,65600,TRANSFER
27934,13917,69603,TRANSFER
27936,13918,24688,TRANSFER
27938,13918,24879,TRANSFER
27950,13922,25932,TRANSFER
27952,13923,67798,TRANSFER
27954,13924,65194,TRANSFER
27963,13927,61508,TRANSFER
27969,13929,69937,TRANSFER
27972,13930,65433,TRANSFER
27978,13932,61631,TRANSFER
27980,13932,63968,TRANSFER
27985,13934,60986,TRANSFER
27995,13937,63252,TRANSFER
27997,13938,20453,TRANSFER
28004,13940,70759,TRANSFER
28007,13941,64229,TRANSFER
28010,13942,66364,TRANSFER
28024,13947,62033,TRANSFER
28025,13947,69040,TRANSFER
28030,13949,70130,TRANSFER
28035,13951,67976,TRANSFER
28036,13951,62917,TRANSFER
28038,13952,64297,TRANSFER
28040,13952,24823,TRANSFER
28047,13955,69337,TRANSFER
28070,13962,28960,TRANSFER
28071,13963,70778,TRANSFER
28086,13968,26352,TRANSFER
28087,13968,63678,TRANSFER
28091,13969,68520,TRANSFER
28101,13973,63239,TRANSFER
28106,13974,25312,TRANSFER
28107,13975,26272,TRANSFER
28108,13975,28092,TRANSFER
28110,13976,22892,TRANSFER
28117,13978,65324,TRANSFER
28123,13980,26383,TRANSFER
28128,13982,68919,TRANSFER
28129,13982,22233,TRANSFER
28132,13983,65516,TRANSFER
28133,13983,66707,TRANSFER
28138,13985,69375,TRANSFER
28152,13990,62905,TRANSFER
28153,13990,23142,TRANSFER
28155,13991,23257,TRANSFER
28156,13991,22514,TRANSFER
28159,13992,65664,TRANSFER
28160,13992,68639,TRANSFER
28163,13993,28911,TRANSFER
28167,13995,27004,TRANSFER
28169,13995,62866,TRANSFER
28170,13996,29230,TRANSFER
28177,13998,24608,TRANSFER
28179,13999,69985,TRANSFER
28181,13999,69485,TRANSFER
28182,14000,62067,TRANSFER
28188,14002,66752,TRANSFER
28197,14005,69423,TRANSFER
28198,14005,69522,TRANSFER
28201,14006,28999,TRANSFER
28203,14007,70672,TRANSFER
28214,14010,62494,TRANSFER
28218,14012,23666,TRANSFER
28223,14013,63691,TRANSFER
28232,14016,25438,TRANSFER
28234,14017,62222,TRANSFER
28237,14018,64453,TRANSFER
28240,14019,67215,TRANSFER
28242,14020,24748,TRANSFER
28243,14020,64728,TRANSFER
28251,14023,67383,TRANSFER
28257,14025,63381,TRANSFER
28261,14026,63785,TRANSFER
28275,14031,69606,TRANSFER
28278,14032,65016,TRANSFER
28282,14033,67958,TRANSFER
28283,14033,67261,TRANSFER
28285,14034,26536,TRANSFER
28292,14036,28828,TRANSFER
28293,14037,21013,TRANSFER
28294,14037,27356,TRANSFER
28297,14038,62451,TRANSFER
28304,14040,28927,TRANSFER
28307,14041,30049,TRANSFER
28314,14044,26806,TRANSFER
28318,14045,62260,TRANSFER
28320,14046,27402,TRANSFER
28321,14046,29821,TRANSFER
28325,14047,65688,TRANSFER
28327,14048,21334,TRANSFER
28333,14050,25721,TRANSFER
28335,14051,68865,TRANSFER
28336,14051,23158,TRANSFER
28356,14058,60913,TRANSFER
28363,14060,61927,TRANSFER
28364,14060,23705,TRANSFER
28368,14062,68909,TRANSFER
28369,14062,68316,TRANSFER
28376,14064,61561,TRANSFER
28380,14066,65298,TRANSFER
28384,14067,26710,TRANSFER
28396,14071,69959,TRANSFER
28400,14072,63843,TRANSFER
28403,14073,64085,TRANSFER
28409,14075,64503,TRANSFER
28413,14077,29098,TRANSFER
28419,14079,70618,TRANSFER
28421,14079,63353,TRANSFER
28432,14083,21750,TRANSFER
28433,14083,62319,TRANSFER
28436,14084,61877,TRANSFER
28437,14085,62994,TRANSFER
28439,14085,63941,TRANSFER
28446,14088,28274,TRANSFER
28459,14092,70551,TRANSFER
28466,14094,62729,TRANSFER
28467,14095,29177,TRANSFER
28469,14095,68886,TRANSFER
28475,14097,25235,TRANSFER
28482,14100,68210,TRANSFER
28497,14105,27924,TRANSFER
28505,14107,67265,TRANSFER
28506,14108,69197,TRANSFER
28513,14110,68953,TRANSFER
28518,14112,66878,TRANSFER
28521,14113,70745,TRANSFER
28531,14116,29449,TRANSFER
28535,14117,62647,TRANSFER
28541,14119,30143,TRANSFER
28542,14120,60978,TRANSFER
28546,14121,63668,TRANSFER
28558,14125,29431,TRANSFER
28561,14126,25876,TRANSFER
28566,14128,60842,TRANSFER
28569,14129,69938,TRANSFER
28572,14130,29143,TRANSFER
28575,14131,61047,TRANSFER
28582,14133,23485,TRANSFER
28587,14135,20736,TRANSFER
28598,14138,65690,TRANSFER
28603,14140,25091,TRANSFER
28607,14141,63627,TRANSFER
28615,14144,65564,TRANSFER
28617,14145,26021,TRANSFER
28621,14146,23106,TRANSFER
28622,14146,63706,TRANSFER
28635,14151,62978,TRANSFER
28641,14153,68273,TRANSFER
28645,14154,22405,TRANSFER
28647,14155,22876,TRANSFER
28653,14157,62709,TRANSFER
28654,14157,61712,TRANSFER
28657,14158,65271,TRANSFER
28658,14158,70415,TRANSFER
28659,14159,61000,TRANSFER
28660,14159,67876,TRANSFER
28661,14159,24224,TRANSFER
28666,14161,66840,TRANSFER
28667,14161,63310,TRANSFER
28672,14163,67821,TRANSFER
28677,14165,70028,TRANSFER
28678,14165,68863,TRANSFER
28682,14166,26829,TRANSFER
28684,14167,61803,TRANSFER
28687,14168,29696,TRANSFER
28688,14168,65910,TRANSFER
28697,14171,67253,TRANSFER
28699,14172,65718,TRANSFER
28707,14175,67530,TRANSFER
28713,14177,69899,TRANSFER
28714,14177,65201,TRANSFER
28721,14179,24950,TRANSFER
28728,14182,66081,TRANSFER
28732,14183,64113,TRANSFER
28746,14188,66152,TRANSFER
28747,14188,65434,TRANSFER
28750,14189,23103,TRANSFER
28764,14194,65806,TRANSFER
28766,14194,67652,TRANSFER
28778,14198,22315,TRANSFER
28781,14199,65217,TRANSFER
28783,14200,28701,TRANSFER
28795,14204,66949,TRANSFER
28796,14204,23216,TRANSFER
28801,14206,69511,TRANSFER
28814,14210,62284,TRANSFER
28819,14212,67702,TRANSFER
28820,14212,63165,TRANSFER
28826,14214,28308,TRANSFER
28829,14215,30040,TRANSFER
28831,14216,27328,TRANSFER
28842,14220,64122,TRANSFER
28846,14221,70590,TRANSFER
28847,14221,29866,TRANSFER
28855,14224,28485,TRANSFER
28856,14224,63296,TRANSFER
28861,14226,60875,TRANSFER
28863,14227,25668,TRANSFER
28869,14229,65664,TRANSFER
28870,14229,66589,TRANSFER
28876,14231,60952,TRANSFER
28878,14232,70265,TRANSFER
28881,14233,27532,TRANSFER
28884,14234,68508,TRANSFER
28886,14234,66604,TRANSFER
28888,14235,70767,TRANSFER
28890,14236,28886,TRANSFER
28893,14237,20563,TRANSFER
28898,14238,63370,TRANSFER
28900,14239,63421,TRANSFER
28910,14242,62500,TRANSFER
28912,14243,60997,TRANSFER
28923,14247,69447,TRANSFER
28930,14249,21028,TRANSFER
28937,14251,67710,TRANSFER
28938,14252,64922,TRANSFER
28946,14254,22739,TRANSFER
28948,14255,69818,TRANSFER
28950,14256,20219,TRANSFER
28952,14256,20355,TRANSFER
28954,14257,70516,TRANSFER
28956,14258,65339,TRANSFER
28958,14258,22743,TRANSFER
28966,14261,23453,TRANSFER
28971,14263,61966,TRANSFER
28976,14264,22564,TRANSFER
28977,14265,62773,TRANSFER
28982,14266,68624,TRANSFER
28983,14267,62692,TRANSFER
28987,14268,70356,TRANSFER
28989,14269,25945,TRANSFER
28998,14272,24193,TRANSFER
29001,14273,65995,TRANSFER
29007,14275,61449,TRANSFER
29018,14278,60927,TRANSFER
29024,14280,20778,TRANSFER
29031,14283,22045,TRANSFER
29037,14285,29130,TRANSFER
29040,14286,68189,TRANSFER
29042,14286,20535,TRANSFER
29044,14287,27416,TRANSFER
29046,14288,70354,TRANSFER
29047,14288,62449,TRANSFER
29049,14289,65419,TRANSFER
29055,14291,24148,TRANSFER
29056,14291,65590,TRANSFER
29062,14293,68932,TRANSFER
29063,14293,29363,TRANSFER
29065,14294,65991,TRANSFER
29069,14295,68432,TRANSFER
29072,14296,62338,TRANSFER
29075,14297,25095,TRANSFER
29081,14299,68129,TRANSFER
29106,14308,21259,TRANSFER
29107,14308,22874,TRANSFER
29111,14309,24317,TRANSFER
29117,14311,69891,TRANSFER
29118,14312,25133,TRANSFER
29124,14314,27955,TRANSFER
29127,14315,22706,TRANSFER
29131,14316,69702,TRANSFER
29132,14316,27911,TRANSFER
29133,14317,22132,TRANSFER
29136,14318,64657,TRANSFER
29137,14318,60979,TRANSFER
29147,14321,64434,TRANSFER
29148,14322,69483,TRANSFER
29168,14328,67096,TRANSFER
29178,14332,64325,TRANSFER
29180,14332,20310,TRANSFER
29182,14333,69131,TRANSFER
29185,14334,28697,TRANSFER
29187,14335,69569,TRANSFER
29192,14336,69332,TRANSFER
29195,14337,68015,TRANSFER
29197,14338,67713,TRANSFER
29206,14341,26796,TRANSFER
29211,14343,70167,TRANSFER
29212,14343,27740,TRANSFER
29215,14344,62121,TRANSFER
29217,14345,26045,TRANSFER
29221,14346,24808,TRANSFER
29222,14346,68722,TRANSFER
29228,14348,21907,TRANSFER
29234,14350,61872,TRANSFER
29237,14351,21684,TRANSFER
29240,14352,69209,TRANSFER
29245,14354,67014,TRANSFER
29254,14357,25338,TRANSFER
29255,14357,69382,TRANSFER
29263,14360,62634,TRANSFER
29271,14363,67370,TRANSFER
29274,14364,24288,TRANSFER
29281,14366,61820,TRANSFER
29282,14366,69142,TRANSFER
29284,14367,70396,TRANSFER
29285,14367,69664,TRANSFER
29286,14368,70661,TRANSFER
29290,14369,20444,TRANSFER
29291,14369,63677,TRANSFER
29297,14371,68102,TRANSFER
29305,14374,21243,TRANSFER
29307,14375,68929,TRANSFER
29312,14376,25296,TRANSFER
29318,14378,63846,TRANSFER
29320,14379,26484,TRANSFER
29324,14380,61022,TRANSFER
29326,14381,27591,TRANSFER
29329,14382,65713,TRANSFER
29334,14384,65571,TRANSFER
29336,14384,27938,TRANSFER
29342,14386,68374,TRANSFER
29347,14388,27675,TRANSFER
29349,14389,69901,TRANSFER
29355,14391,70021,TRANSFER
29357,14391,21012,TRANSFER
29359,14392,28000,TRANSFER
29362,14393,28918,TRANSFER
29363,14393,69616,TRANSFER
29373,14397,62745,TRANSFER
29377,14398,64108,TRANSFER
29380,14399,26524,TRANSFER
29383,14400,62676,TRANSFER
29385,14401,68099,TRANSFER
29396,14404,70783,TRANSFER
29399,14405,62450,TRANSFER
29411,14409,69724,TRANSFER
29413,14410,27859,TRANSFER
29415,14411,25803,TRANSFER
29432,14416,20601,TRANSFER
29439,14419,20667,TRANSFER
29441,14419,67796,TRANSFER
29459,14425,62558,TRANSFER
29460,14426,65243,TRANSFER
29463,14427,65041,TRANSFER
29465,14427,60883,TRANSFER
29474,14430,62583,TRANSFER
29475,14431,68291,TRANSFER
29478,14432,70541,TRANSFER
29493,14437,62332,TRANSFER
29506,14441,22575,TRANSFER
29517,14445,25666,TRANSFER
29524,14447,64715,TRANSFER
29525,14447,69072,TRANSFER
29526,14448,20557,TRANSFER
29532,14450,67115,TRANSFER
29548,14455,63427,TRANSFER
29551,14456,64950,TRANSFER
29558,14458,29476,TRANSFER
29560,14459,66195,TRANSFER
29571,14463,69993,TRANSFER
29572,14463,63059,TRANSFER
29578,14465,65143,TRANSFER
29582,14466,68069,TRANSFER
29593,14470,70276,TRANSFER
29594,14470,63341,TRANSFER
29596,14471,69285,TRANSFER
29600,14472,70647,TRANSFER
29602,14473,29716,TRANSFER
29608,14475,21983,TRANSFER
29609,14475,69341,TRANSFER
29612,14476,66023,TRANSFER
29618,14478,69098,TRANSFER
29620,14479,63868,TRANSFER
29623,14480,67524,TRANSFER
29651,14489,60877,TRANSFER
29654,14490,64358,TRANSFER
29656,14491,66080,TRANSFER
29657,14491,22430,TRANSFER
29659,14492,22934,TRANSFER
29663,14493,69566,TRANSFER
29669,14495,25918,TRANSFER
29670,14496,70290,TRANSFER
29673,14497,20590,TRANSFER
29678,14498,24247,TRANSFER
29687,14501,64092,TRANSFER
29693,14503,68280,TRANSFER
29698,14505,21917,TRANSFER
29702,14506,62295,TRANSFER
29704,14507,63326,TRANSFER
29707,14508,65782,TRANSFER
29722,14513,27446,TRANSFER
29732,14516,25194,TRANSFER
29733,14517,26643,TRANSFER
29735,14517,23168,TRANSFER
29738,14518,27096,TRANSFER
29740,14519,62476,TRANSFER
29757,14525,21642,TRANSFER
29758,14525,65866,TRANSFER
29761,14526,21933,TRANSFER
29763,14527,61326,TRANSFER
29783,14533,27997,TRANSFER
29784,14534,62248,TRANSFER
29791,14536,70523,TRANSFER
29801,14539,61158,TRANSFER
29811,14543,61665,TRANSFER
29813,14543,29102,TRANSFER
29814,14544,63659,TRANSFER
29816,14544,64098,TRANSFER
29817,14545,62934,TRANSFER
29818,14545,20312,TRANSFER
29819,14545,65517,TRANSFER
29825,14547,64383,TRANSFER
29828,14548,67677,TRANSFER
29837,14551,27421,TRANSFER
29838,14552,62063,TRANSFER
29842,14553,63737,TRANSFER
29857,14558,65854,TRANSFER
29868,14562,22535,TRANSFER
29881,14566,67444,TRANSFER
29887,14568,62074,TRANSFER
29900,14572,21341,TRANSFER
29903,14573,21510,TRANSFER
29908,14575,28459,TRANSFER
29909,14575,20356,TRANSFER
29917,14578,69708,TRANSFER
29922,14580,67646,TRANSFER
29923,14580,66687,TRANSFER
29937,14585,65950,TRANSFER
29939,14585,22284,TRANSFER
29943,14587,20463,TRANSFER
29946,14588,63478,TRANSFER
29956,14591,63721,TRANSFER
29959,14592,65557,TRANSFER
29960,14592,62737,TRANSFER
29972,14596,23123,TRANSFER
29974,14597,24259,TRANSFER
29980,14599,62875,TRANSFER
29981,14599,25880,TRANSFER
29986,14601,25471,TRANSFER
30001,14606,62285,TRANSFER
30002,14606,64255,TRANSFER
30011,14609,65258,TRANSFER
30014,14610,24655,TRANSFER
30019,14612,66559,TRANSFER
30039,14619,66097,TRANSFER
30052,14623,24104,TRANSFER
30060,14626,22500,TRANSFER
30063,14627,23090,TRANSFER
30067,14628,21032,TRANSFER
30068,14628,69886,TRANSFER
30074,14630,61925,TRANSFER
30075,14631,69305,TRANSFER
30079,14632,62758,TRANSFER
30087,14635,62707,TRANSFER
30091,14636,23334,TRANSFER
30094,14637,66067,TRANSFER
30101,14639,21004,TRANSFER
30106,14641,69689,TRANSFER
30113,14643,61466,TRANSFER
30116,14644,61016,TRANSFER
30117,14645,65566,TRANSFER
30122,14646,65054,TRANSFER
30126,14648,62587,TRANSFER
30127,14648,27906,TRANSFER
30130,14649,66652,TRANSFER
30149,14655,65156,TRANSFER
30153,14657,64457,TRANSFER
30154,14657,62021,TRANSFER
30156,14658,61722,TRANSFER
30157,14658,26901,TRANSFER
30160,14659,23441,TRANSFER
30194,14670,62315,TRANSFER
30196,14671,69079,TRANSFER
30197,14671,29749,TRANSFER
30199,14672,22219,TRANSFER
30209,14675,62580,TRANSFER
30211,14676,27272,TRANSFER
30218,14678,68447,TRANSFER
30219,14679,63830,TRANSFER
30221,14679,24095,TRANSFER
30224,14680,21086,TRANSFER
30229,14682,68792,TRANSFER
30230,14682,25037,TRANSFER
30235,14684,64812,TRANSFER
30236,14684,25522,TRANSFER
30237,14685,64909,TRANSFER
30242,14686,66428,TRANSFER
30253,14690,24833,TRANSFER
30255,14691,22819,TRANSFER
30258,14692,61519,TRANSFER
30260,14692,63260,TRANSFER
30265,14694,67586,TRANSFER
30267,14695,23899,TRANSFER
30269,14695,21303,TRANSFER
30270,14696,69188,TRANSFER
30273,14697,61964,TRANSFER
30274,14697,62645,TRANSFER
30276,14698,61044,TRANSFER
30278,14698,26177,TRANSFER
30293,14703,28842,TRANSFER
30294,14704,68522,TRANSFER
30310,14709,66217,TRANSFER
30312,14710,64724,TRANSFER
30317,14711,62724,TRANSFER
30340,14719,62630,TRANSFER
30342,14720,61538,TRANSFER
30343,14720,28067,TRANSFER
30345,14721,61885,TRANSFER
30348,14722,67191,TRANSFER
30351,14723,24869,TRANSFER
30352,14723,63876,TRANSFER
30359,14725,21205,TRANSFER
30361,14726,29845,TRANSFER
30363,14727,21723,TRANSFER
30365,14727,69154,TRANSFER
30370,14729,26884,TRANSFER
30373,14730,63271,TRANSFER
30380,14732,66652,TRANSFER
30384,14734,65489,TRANSFER
30387,14735,67372,TRANSFER
30388,14735,65529,TRANSFER
30390,14736,62971,TRANSFER
30391,14736,60882,TRANSFER
30393,14737,29379,TRANSFER
30400,14739,61159,TRANSFER
30404,14740,64552,TRANSFER
30405,14741,22528,TRANSFER
30406,14741,21016,TRANSFER
30411,14743,64114,TRANSFER
30414,14744,22241,TRANSFER
30416,14744,66664,TRANSFER
30421,14746,29145,TRANSFER
30424,14747,62949,TRANSFER
30428,14748,65405,TRANSFER
30435,14751,68777,TRANSFER
30450,14756,69520,TRANSFER
30454,14757,28166,TRANSFER
30458,14758,25417,TRANSFER
30467,14761,69981,TRANSFER
30468,14762,70306,TRANSFER
30472,14763,21757,TRANSFER
30481,14766,28779,TRANSFER
30482,14766,64546,TRANSFER
30495,14771,65345,TRANSFER
30497,14771,61709,TRANSFER
30498,14772,64630,TRANSFER
30503,14773,70546,TRANSFER
30505,14774,62960,TRANSFER
30506,14774,61184,TRANSFER
30511,14776,62532,TRANSFER
30513,14777,67331,TRANSFER
30518,14778,24730,TRANSFER
30519,14779,64493,TRANSFER
30521,14779,24728,TRANSFER
30523,14780,63465,TRANSFER
30534,14784,62752,TRANSFER
30539,14785,64930,TRANSFER
30543,14787,68436,TRANSFER
30552,14790,24395,TRANSFER
30558,14792,63706,TRANSFER
30560,14792,66398,TRANSFER
30565,14794,63157,TRANSFER
30571,14796,70442,TRANSFER
30572,14796,23119,TRANSFER
30573,14797,67487,TRANSFER
30586,14801,67250,TRANSFER
30599,14805,66918,TRANSFER
30600,14806,27423,TRANSFER
30625,14814,21619,TRANSFER
30628,14815,65344,TRANSFER
30649,14822,62764,TRANSFER
30655,14824,67145,TRANSFER
30665,14827,28628,TRANSFER
30666,14828,70318,TRANSFER
30675,14831,62482,TRANSFER
30682,14833,66864,TRANSFER
30685,14834,66169,TRANSFER
30697,14838,23735,TRANSFER
30698,14838,27837,TRANSFER
30708,14842,27080,TRANSFER
30713,14843,66560,TRANSFER
30721,14846,68365,TRANSFER
30722,14846,27818,TRANSFER
30725,14847,26608,TRANSFER
30728,14848,67864,TRANSFER
30740,14852,63351,TRANSFER
30747,14855,28009,TRANSFER
30749,14855,23211,TRANSFER
30752,14856,22283,TRANSFER
30756,14858,67433,TRANSFER
30757,14858,68782,TRANSFER
30758,14858,65585,TRANSFER
30760,14859,65304,TRANSFER
30763,14860,61327,TRANSFER
30770,14862,64238,TRANSFER
30772,14863,24305,TRANSFER
30775,14864,61683,TRANSFER
30786,14868,65823,TRANSFER
30793,14870,69016,TRANSFER
30799,14872,69652,TRANSFER
30800,14872,66777,TRANSFER
30804,14874,64765,TRANSFER
30823,14880,68803,TRANSFER
30826,14881,65917,TRANSFER
30827,14881,22323,TRANSFER
30830,14882,27676,TRANSFER
30838,14885,61246,TRANSFER
30845,14887,24997,TRANSFER
30857,14891,28611,TRANSFER
30861,14893,20431,TRANSFER
30866,14894,69872,TRANSFER
30868,14895,69273,TRANSFER
30871,14896,26034,TRANSFER
30873,14897,20875,TRANSFER
30874,14897,30019,TRANSFER
30878,14898,63063,TRANSFER
30883,14900,27253,TRANSFER
30884,14900,28627,TRANSFER
30897,14905,67954,TRANSFER
30903,14907,61342,TRANSFER
30907,14908,62814,TRANSFER
