id,src,dst,ttype
67259,37431,72766,TRANSFER
67260,37432,28836,TRANSFER
67261,37433,96269,TRANSFER
67262,37434,72417,TRANSFER
67263,37435,79884,TRANSFER
67264,37436,51108,TRANSFER
67265,37437,74945,TRANSFER
67266,37438,97966,TRANSFER
67267,37439,88798,TRANSFER
67268,37440,52256,TRANSFER
67269,37441,83993,TRANSFER
67270,37442,55588,TRANSFER
67271,37443,91893,TRANSFER
67272,37444,49565,TRANSFER
67273,37445,99520,TRANSFER
67274,37446,47101,TRANSFER
67275,37447,79139,TRANSFER
67276,37448,91557,TRANSFER
67277,37449,21606,TRANSFER
67278,37450,63286,TRANSFER
67279,37451,96233,TRANSFER
67280,37452,87772,TRANSFER
67281,37453,71351,TRANSFER
67282,37454,78246,TRANSFER
67283,37455,76053,TRANSFER
67284,37456,36066,TRANSFER
67285,37457,84513,TRANSFER
67286,37458,95883,TRANSFER
67287,37459,23357,TRANSFER
67288,37460,71116,TRANSFER
67289,37461,52401,TRANSFER
67290,37462,32281,TRANSFER
67291,37463,77282,TRANSFER
67292,37464,69011,TRANSFER
67293,37465,23009,TRANSFER
67294,37466,38554,TRANSFER
67295,37467,98611,TRANSFER
67296,37468,68015,TRANSFER
67297,37469,99590,TRANSFER
67298,37470,86583,TRANSFER
67299,37471,98481,TRANSFER
67300,37472,73854,TRANSFER
67301,37473,51974,TRANSFER
67302,37474,98897,TRANSFER
67303,37475,56494,TRANSFER
67304,37476,82882,TRANSFER
67305,37477,67744,TRANSFER
67306,37478,97639,TRANSFER
67307,37479,26598,TRANSFER
67308,37480,97070,TRANSFER
67309,37481,99981,TRANSFER
67310,37482,49085,TRANSFER
67311,37483,57372,TRANSFER
67312,37484,50831,TRANSFER
67313,37485,94941,TRANSFER
67314,37486,80762,TRANSFER
67315,37487,76213,TRANSFER
67316,37488,80151,TRANSFER
67317,37489,97778,TRANSFER
67318,37490,94408,TRANSFER
67319,37491,99351,TRANSFER
67320,37492,59783,TRANSFER
67321,37493,22860,TRANSFER
67322,37494,76647,TRANSFER
67323,37495,40799,TRANSFER
67324,37496,64786,TRANSFER
67325,37497,66838,TRANSFER
67326,37498,66980,TRANSFER
67327,37499,73887,TRANSFER
67328,37500,39472,TRANSFER
67329,37501,73801,TRANSFER
67330,37502,79573,TRANSFER
67331,37503,81042,TRANSFER
67332,37504,66284,TRANSFER
67333,37505,75235,TRANSFER
67334,37506,35001,TRANSFER
67335,37507,89696,TRANSFER
67336,37508,83146,TRANSFER
67337,37509,78789,TRANSFER
67338,37510,67763,TRANSFER
67339,37511,94589,TRANSFER
67340,37512,90747,TRANSFER
67341,37513,36304,TRANSFER
67342,37514,98250,TRANSFER
67343,37515,96805,TRANSFER
67344,37516,95900,TRANSFER
67345,37517,30055,TRANSFER
67346,37518,39716,TRANSFER
67347,37519,93421,TRANSFER
67348,37520,98953,TRANSFER
67349,37521,96047,TRANSFER
67350,37522,99618,TRANSFER
67351,37523,88688,TRANSFER
67352,37524,74851,TRANSFER
67353,37525,42134,TRANSFER
67354,37526,92497,TRANSFER
67355,37527,73499,TRANSFER
67356,37528,76765,TRANSFER
67357,37529,83912,TRANSFER
67358,37530,97814,TRANSFER
67359,37531,91140,TRANSFER
67360,37532,70863,TRANSFER
67361,37533,71406,TRANSFER
67362,37534,99034,TRANSFER
67363,37535,71129,TRANSFER
67364,37536,41731,TRANSFER
67365,37537,79304,TRANSFER
67366,37538,83554,TRANSFER
67367,37539,22468,TRANSFER
67368,37540,67604,TRANSFER
67369,37541,70284,TRANSFER
67370,37542,53800,TRANSFER
67371,37543,68270,TRANSFER
67372,37544,46641,TRANSFER
67373,37545,62624,TRANSFER
67374,37546,50787,TRANSFER
67375,37547,91263,TRANSFER
67376,37548,79003,TRANSFER
67377,37549,86420,TRANSFER
67378,37550,99619,TRANSFER
67379,37551,52972,TRANSFER
67380,37552,93592,TRANSFER
67381,37553,86463,TRANSFER
67382,37554,72316,TRANSFER
67383,37555,82034,TRANSFER
67384,37556,99294,TRANSFER
67385,37557,93086,TRANSFER
67386,37558,99507,TRANSFER
67387,37559,99995,TRANSFER
67388,37560,81617,TRANSFER
67389,37561,71717,TRANSFER
67390,37562,79723,TRANSFER
67391,37563,89935,TRANSFER
67392,37564,26315,TRANSFER
67393,37565,22833,TRANSFER
67394,37566,81211,TRANSFER
67395,37567,36750,TRANSFER
67396,37568,37719,TRANSFER
67397,37569,39587,TRANSFER
67398,37570,86090,TRANSFER
67399,37571,56637,TRANSFER
67400,37572,30938,TRANSFER
67401,37573,83252,TRANSFER
67402,37574,93178,TRANSFER
67403,37575,99761,TRANSFER
67404,37576,45439,TRANSFER
67405,37577,91741,TRANSFER
67406,37578,48448,TRANSFER
67407,37579,99274,TRANSFER
67408,37580,95414,TRANSFER
67409,37581,93833,TRANSFER
67410,37582,91244,TRANSFER
67411,37583,61019,TRANSFER
67412,37584,93775,TRANSFER
67413,37585,96562,TRANSFER
67414,37586,99766,TRANSFER
67415,37587,66898,TRANSFER
67416,37588,97358,TRANSFER
67417,37589,99370,TRANSFER
67418,37590,40430,TRANSFER
67419,37591,89424,TRANSFER
67420,37592,41836,TRANSFER
67421,37593,48864,TRANSFER
67422,37594,69138,TRANSFER
67423,37595,89355,TRANSFER
67424,37596,66961,TRANSFER
67425,37597,62648,TRANSFER
67426,37598,83589,TRANSFER
67427,37599,94749,TRANSFER
67428,37600,23111,TRANSFER
67429,37601,89691,TRANSFER
67430,37602,92221,TRANSFER
67431,37603,20909,TRANSFER
67432,37604,94889,TRANSFER
67433,37605,92329,TRANSFER
67434,37606,96253,TRANSFER
67435,37607,71536,TRANSFER
67436,37608,70871,TRANSFER
67437,37609,98759,TRANSFER
67438,37610,45223,TRANSFER
67439,37611,66933,TRANSFER
67440,37612,97769,TRANSFER
67441,37613,65070,TRANSFER
67442,37614,47955,TRANSFER
67443,37615,54837,TRANSFER
67444,37616,99921,TRANSFER
67445,37617,61223,TRANSFER
67446,37618,98294,TRANSFER
67447,37619,64171,TRANSFER
67448,37620,30445,TRANSFER
67449,37621,95452,TRANSFER
67450,37622,45608,TRANSFER
67451,37623,69771,TRANSFER
67452,37624,63957,TRANSFER
67453,37625,66855,TRANSFER
67454,37626,94123,TRANSFER
67455,37627,64693,TRANSFER
67456,37628,52066,TRANSFER
67457,37629,99839,TRANSFER
67458,37630,48007,TRANSFER
67459,37631,26596,TRANSFER
67460,37632,84754,TRANSFER
67461,37633,23070,TRANSFER
67462,37634,99813,TRANSFER
67463,37635,46151,TRANSFER
67464,37636,63242,TRANSFER
67465,37637,88469,TRANSFER
67466,37638,73335,TRANSFER
67467,37639,94445,TRANSFER
67468,37640,33595,TRANSFER
67469,37641,50761,TRANSFER
67470,37642,67036,TRANSFER
67471,37643,93481,TRANSFER
67472,37644,30022,TRANSFER
67473,37645,49019,TRANSFER
67474,37646,81240,TRANSFER
67475,37647,89625,TRANSFER
67476,37648,98889,TRANSFER
67477,37649,74570,TRANSFER
67478,37650,92700,TRANSFER
67479,37651,90656,TRANSFER
67480,37652,41460,TRANSFER
67481,37653,44139,TRANSFER
67482,37654,61931,TRANSFER
67483,37655,71211,TRANSFER
67484,37656,62238,TRANSFER
67485,37657,54182,TRANSFER
67486,37658,70325,TRANSFER
67487,37659,91738,TRANSFER
67488,37660,96791,TRANSFER
67489,37661,88521,TRANSFER
67490,37662,78220,TRANSFER
67491,37663,97467,TRANSFER
67492,37664,38024,TRANSFER
67493,37665,72720,TRANSFER
67494,37666,32832,TRANSFER
67495,37667,78351,TRANSFER
67496,37668,95633,TRANSFER
67497,37669,73301,TRANSFER
67498,37670,26052,TRANSFER
67499,37671,97752,TRANSFER
67500,37672,66781,TRANSFER
67501,37673,35477,TRANSFER
67502,37674,99122,TRANSFER
67503,37675,74736,TRANSFER
67504,37676,97022,TRANSFER
67505,37677,94731,TRANSFER
67506,37678,95479,TRANSFER
67507,37679,20651,TRANSFER
67508,37680,65883,TRANSFER
67509,37681,55288,TRANSFER
67510,37682,99899,TRANSFER
67511,37683,91285,TRANSFER
67512,37684,79826,TRANSFER
67513,37685,68585,TRANSFER
67514,37686,94643,TRANSFER
67515,37687,89641,TRANSFER
67516,37688,21084,TRANSFER
67517,37689,22900,TRANSFER
67518,37690,92534,TRANSFER
67519,37691,96712,TRANSFER
67520,37692,86096,TRANSFER
67521,37693,70559,TRANSFER
67522,37694,46118,TRANSFER
67523,37695,77391,TRANSFER
67524,37696,70476,TRANSFER
67525,37697,97334,TRANSFER
67526,37698,25801,TRANSFER
67527,37699,99970,TRANSFER
67528,37700,73081,TRANSFER
67529,37701,80120,TRANSFER
67530,37702,91371,TRANSFER
67531,37703,71184,TRANSFER
67532,37704,78645,TRANSFER
67533,37705,98928,TRANSFER
67534,37706,62988,TRANSFER
67535,37707,67202,TRANSFER
67536,37708,79866,TRANSFER
67537,37709,83798,TRANSFER
67538,37710,96981,TRANSFER
67539,37711,99646,TRANSFER
67540,37712,89010,TRANSFER
67541,37713,39930,TRANSFER
67542,37714,74211,TRANSFER
67543,37715,95432,TRANSFER
67544,37716,50697,TRANSFER
67545,37717,41184,TRANSFER
67546,37718,83024,TRANSFER
67547,37719,87629,TRANSFER
67548,37720,82452,TRANSFER
67549,37721,61063,TRANSFER
67550,37722,60015,TRANSFER
67551,37723,43230,TRANSFER
67552,37724,63589,TRANSFER
67553,37725,96184,TRANSFER
67554,37726,70529,TRANSFER
67555,37727,97839,TRANSFER
67556,37728,95802,TRANSFER
67557,37729,30866,TRANSFER
67558,37730,96519,TRANSFER
67559,37731,91842,TRANSFER
67560,37732,79534,TRANSFER
67561,37733,46742,TRANSFER
67562,37734,98997,TRANSFER
67563,37735,95216,TRANSFER
67564,37736,87894,TRANSFER
67565,37737,41536,TRANSFER
67566,37738,57279,TRANSFER
67567,37739,68189,TRANSFER
67568,37740,98693,TRANSFER
67569,37741,98281,TRANSFER
67570,37742,74307,TRANSFER
67571,37743,88290,TRANSFER
67572,37744,65665,TRANSFER
67573,37745,79937,TRANSFER
67574,37746,83224,TRANSFER
67575,37747,52021,TRANSFER
67576,37748,87813,TRANSFER
67577,37749,79411,TRANSFER
67578,37750,99164,TRANSFER
67579,37751,85400,TRANSFER
67580,37752,76050,TRANSFER
67581,37753,54962,TRANSFER
67582,37754,99743,TRANSFER
67583,37755,97179,TRANSFER
67584,37756,92377,TRANSFER
67585,37757,88683,TRANSFER
67586,37758,61255,TRANSFER
67587,37759,95436,TRANSFER
67588,37760,32845,TRANSFER
67589,37761,79578,TRANSFER
67590,37762,63921,TRANSFER
67591,37763,79495,TRANSFER
67592,37764,97768,TRANSFER
67593,37765,64585,TRANSFER
67594,37766,64233,TRANSFER
67595,37767,99347,TRANSFER
67596,37768,98600,TRANSFER
67597,37769,84830,TRANSFER
67598,37770,99679,TRANSFER
67599,37771,57932,TRANSFER
67600,37772,96449,TRANSFER
67601,37773,98369,TRANSFER
67602,37774,83161,TRANSFER
67603,37775,67480,TRANSFER
67604,37776,33892,TRANSFER
67605,37777,96900,TRANSFER
67606,37778,65783,TRANSFER
67607,37779,70842,TRANSFER
67608,37780,87215,TRANSFER
67609,37781,94374,TRANSFER
67610,37782,94575,TRANSFER
67611,37783,72168,TRANSFER
67612,37784,24475,TRANSFER
67613,37785,91156,TRANSFER
67614,37786,73334,TRANSFER
67615,37787,90317,TRANSFER
67616,37788,20605,TRANSFER
67617,37789,73294,TRANSFER
67618,37790,39052,TRANSFER
67619,37791,30304,TRANSFER
67620,37792,74885,TRANSFER
67621,37793,25150,TRANSFER
67622,37794,62096,TRANSFER
67623,37795,68367,TRANSFER
67624,37796,96717,TRANSFER
67625,37797,47988,TRANSFER
67626,37798,78476,TRANSFER
67627,37799,49367,TRANSFER
67628,37800,89743,TRANSFER
67629,37801,71995,TRANSFER
67630,37802,73269,TRANSFER
67631,37803,48955,TRANSFER
67632,37804,97910,TRANSFER
67633,37805,86393,TRANSFER
67634,37806,58616,TRANSFER
67635,37807,93312,TRANSFER
67636,37808,67921,TRANSFER
67637,37809,99718,TRANSFER
67638,37810,79489,TRANSFER
67639,37811,76899,TRANSFER
67640,37812,65075,TRANSFER
67641,37813,68926,TRANSFER
67642,37814,37430,TRANSFER
67643,37815,99377,TRANSFER
67644,37816,61858,TRANSFER
67645,37817,99973,TRANSFER
67646,37818,63724,TRANSFER
67647,37819,46354,TRANSFER
67648,37820,62865,TRANSFER
67649,37821,97681,TRANSFER
67650,37822,24816,TRANSFER
67651,37823,89337,TRANSFER
67652,37824,88576,TRANSFER
67653,37825,96358,TRANSFER
67654,37826,76246,TRANSFER
67655,37827,84563,TRANSFER
67656,37828,79241,TRANSFER
67657,37829,99993,TRANSFER
67658,37830,25285,TRANSFER
67659,37831,99966,TRANSFER
67660,37832,71023,TRANSFER
67661,37833,99574,TRANSFER
67662,37834,26176,TRANSFER
67663,37835,70991,TRANSFER
67664,37836,89196,TRANSFER
67665,37837,96815,TRANSFER
67666,37838,23911,TRANSFER
67667,37839,98312,TRANSFER
67668,37840,59816,TRANSFER
67669,37841,29761,TRANSFER
67670,37842,86422,TRANSFER
67671,37843,81744,TRANSFER
67672,37844,77209,TRANSFER
67673,37845,93428,TRANSFER
67674,37846,97245,TRANSFER
67675,37847,99746,TRANSFER
67676,37848,99491,TRANSFER
67677,37849,79365,TRANSFER
67678,37850,88189,TRANSFER
67679,37851,36297,TRANSFER
67680,37852,60595,TRANSFER
67681,37853,87583,TRANSFER
67682,37854,65628,TRANSFER
67683,37855,36973,TRANSFER
67684,37856,84695,TRANSFER
67685,37857,37062,TRANSFER
67686,37858,81726,TRANSFER
67687,37859,67981,TRANSFER
67688,37860,78015,TRANSFER
67689,37861,44850,TRANSFER
67690,37862,73497,TRANSFER
67691,37863,23166,TRANSFER
67692,37864,81188,TRANSFER
67693,37865,27951,TRANSFER
67694,37866,97044,TRANSFER
67695,37867,33094,TRANSFER
67696,37868,94182,TRANSFER
67697,37869,23249,TRANSFER
67698,37870,90893,TRANSFER
67699,37871,73353,TRANSFER
67700,37872,98445,TRANSFER
67701,37873,90242,TRANSFER
67702,37874,98721,TRANSFER
67703,37875,53788,TRANSFER
67704,37876,98697,TRANSFER
67705,37877,97582,TRANSFER
67706,37878,99519,TRANSFER
67707,37879,99465,TRANSFER
67708,37880,68924,TRANSFER
67709,37881,79965,TRANSFER
67710,37882,38535,TRANSFER
67711,37883,92090,TRANSFER
67712,37884,89231,TRANSFER
67713,37885,28173,TRANSFER
67714,37886,99468,TRANSFER
67715,37887,73336,TRANSFER
67716,37888,30282,TRANSFER
67717,37889,78399,TRANSFER
67718,37890,57335,TRANSFER
67719,37891,74442,TRANSFER
67720,37892,68760,TRANSFER
67721,37893,94004,TRANSFER
67722,37894,99737,TRANSFER
67723,37895,69847,TRANSFER
67724,37896,90480,TRANSFER
67725,37897,88339,TRANSFER
67726,37898,97565,TRANSFER
67727,37899,68100,TRANSFER
67728,37900,37207,TRANSFER
67729,37901,82986,TRANSFER
67730,37902,34211,TRANSFER
67731,37903,99946,TRANSFER
67732,37904,97630,TRANSFER
67733,37905,88727,TRANSFER
67734,37906,86070,TRANSFER
67735,37907,69449,TRANSFER
67736,37908,79114,TRANSFER
67737,37909,94025,TRANSFER
67738,37910,60984,TRANSFER
67739,37911,31283,TRANSFER
67740,37912,21884,TRANSFER
67741,37913,98677,TRANSFER
67742,37914,28265,TRANSFER
67743,37915,83073,TRANSFER
67744,37916,44164,TRANSFER
67745,37917,50709,TRANSFER
67746,37918,48952,TRANSFER
67747,37919,99973,TRANSFER
67748,37920,80397,TRANSFER
67749,37921,94845,TRANSFER
67750,37922,91160,TRANSFER
67751,37923,99666,TRANSFER
67752,37924,75740,TRANSFER
67753,37925,59340,TRANSFER
67754,37926,59266,TRANSFER
67755,37927,58461,TRANSFER
67756,37928,88240,TRANSFER
67757,37929,99411,TRANSFER
67758,37930,90147,TRANSFER
67759,37931,78750,TRANSFER
67760,37932,44480,TRANSFER
67761,37933,99988,TRANSFER
67762,37934,99966,TRANSFER
67763,37935,22886,TRANSFER
67764,37936,38662,TRANSFER
67765,37937,75550,TRANSFER
67766,37938,79671,TRANSFER
67767,37939,86831,TRANSFER
67768,37940,52681,TRANSFER
67769,37941,99679,TRANSFER
67770,37942,74043,TRANSFER
67771,37943,31118,TRANSFER
67772,37944,92419,TRANSFER
67773,37945,39987,TRANSFER
67774,37946,98867,TRANSFER
67775,37947,70797,TRANSFER
67776,37948,24414,TRANSFER
67777,37949,96716,TRANSFER
67778,37950,86410,TRANSFER
67779,37951,71398,TRANSFER
67780,37952,73023,TRANSFER
67781,37953,99390,TRANSFER
67782,37954,22135,TRANSFER
67783,37955,99656,TRANSFER
67784,37956,93352,TRANSFER
67785,37957,70106,TRANSFER
67786,37958,95963,TRANSFER
67787,37959,38311,TRANSFER
67788,37960,91480,TRANSFER
67789,37961,84797,TRANSFER
67790,37962,63746,TRANSFER
67791,37963,99334,TRANSFER
67792,37964,66527,TRANSFER
67793,37965,60413,TRANSFER
67794,37966,26161,TRANSFER
67795,37967,96121,TRANSFER
67796,37968,99954,TRANSFER
67797,37969,89209,TRANSFER
67798,37970,57269,TRANSFER
67799,37971,77815,TRANSFER
67800,37972,69390,TRANSFER
67801,37973,20922,TRANSFER
67802,37974,82676,TRANSFER
67803,37975,73941,TRANSFER
67804,37976,55811,TRANSFER
67805,37977,80554,TRANSFER
67806,37978,99726,TRANSFER
67807,37979,76023,TRANSFER
67808,37980,99903,TRANSFER
67809,37981,26700,TRANSFER
67810,37982,83006,TRANSFER
67811,37983,44950,TRANSFER
67812,37984,70549,TRANSFER
67813,37985,92037,TRANSFER
67814,37986,47012,TRANSFER
67815,37987,74774,TRANSFER
67816,37988,93353,TRANSFER
67817,37989,66081,TRANSFER
67818,37990,91998,TRANSFER
67819,37991,92595,TRANSFER
67820,37992,73463,TRANSFER
67821,37993,95466,TRANSFER
67822,37994,94606,TRANSFER
67823,37995,63635,TRANSFER
67824,37996,90089,TRANSFER
67825,37997,45483,TRANSFER
67826,37998,70556,TRANSFER
67827,37999,28554,TRANSFER
67828,38000,34799,TRANSFER
67829,38001,67455,TRANSFER
67830,38002,73717,TRANSFER
67831,38003,49574,TRANSFER
67832,38004,24251,TRANSFER
67833,38005,61939,TRANSFER
67834,38006,83056,TRANSFER
67835,38007,37248,TRANSFER
67836,38008,88345,TRANSFER
67837,38009,98656,TRANSFER
67838,38010,69376,TRANSFER
67839,38011,97911,TRANSFER
67840,38012,80000,TRANSFER
67841,38013,27831,TRANSFER
67842,38014,25859,TRANSFER
67843,38015,67089,TRANSFER
67844,38016,23577,TRANSFER
67845,38017,98072,TRANSFER
67846,38018,81355,TRANSFER
67847,38019,50839,TRANSFER
67848,38020,56744,TRANSFER
67849,38021,77040,TRANSFER
67850,38022,97974,TRANSFER
67851,38023,62939,TRANSFER
67852,38024,32083,TRANSFER
67853,38025,77053,TRANSFER
67854,38026,51629,TRANSFER
67855,38027,82813,TRANSFER
67856,38028,85693,TRANSFER
67857,38029,99053,TRANSFER
67858,38030,99586,TRANSFER
67859,38031,99688,TRANSFER
67860,38032,35175,TRANSFER
67861,38033,67046,TRANSFER
67862,38034,99843,TRANSFER
67863,38035,87309,TRANSFER
67864,38036,25564,TRANSFER
67865,38037,81231,TRANSFER
67866,38038,96882,TRANSFER
67867,38039,72564,TRANSFER
67868,38040,43310,TRANSFER
67869,38041,48174,TRANSFER
67870,38042,68326,TRANSFER
67871,38043,64436,TRANSFER
67872,38044,95575,TRANSFER
67873,38045,75093,TRANSFER
67874,38046,99831,TRANSFER
67875,38047,73446,TRANSFER
67876,38048,85926,TRANSFER
67877,38049,99210,TRANSFER
67878,38050,43852,TRANSFER
67879,38051,43196,TRANSFER
67880,38052,95925,TRANSFER
67881,38053,75474,TRANSFER
67882,38054,63019,TRANSFER
67883,38055,94410,TRANSFER
67884,38056,60549,TRANSFER
67885,38057,96615,TRANSFER
67886,38058,95709,TRANSFER
67887,38059,58136,TRANSFER
67888,38060,77613,TRANSFER
67889,38061,99841,TRANSFER
67890,38062,85495,TRANSFER
67891,38063,47123,TRANSFER
67892,38064,85387,TRANSFER
67893,38065,69372,TRANSFER
67894,38066,67692,TRANSFER
67895,38067,50927,TRANSFER
67896,38068,26343,TRANSFER
67897,38069,95118,TRANSFER
67898,38070,58527,TRANSFER
67899,38071,98832,TRANSFER
67900,38072,67983,TRANSFER
67901,38073,76325,TRANSFER
67902,38074,98501,TRANSFER
67903,38075,51843,TRANSFER
67904,38076,95178,TRANSFER
67905,38077,81464,TRANSFER
67906,38078,95098,TRANSFER
67907,38079,60174,TRANSFER
67908,38080,99439,TRANSFER
67909,38081,58087,TRANSFER
67910,38082,83552,TRANSFER
67911,38083,78655,TRANSFER
67912,38084,75286,TRANSFER
67913,38085,91287,TRANSFER
67914,38086,85508,TRANSFER
67915,38087,44289,TRANSFER
67916,38088,97616,TRANSFER
67917,38089,87358,TRANSFER
67918,38090,91515,TRANSFER
67919,38091,35132,TRANSFER
67920,38092,42443,TRANSFER
67921,38093,87772,TRANSFER
67922,38094,99240,TRANSFER
67923,38095,99998,TRANSFER
67924,38096,83907,TRANSFER
67925,38097,64565,TRANSFER
67926,38098,98762,TRANSFER
67927,38099,26540,TRANSFER
67928,38100,40893,TRANSFER
67929,38101,99182,TRANSFER
67930,38102,71791,TRANSFER
67931,38103,83139,TRANSFER
67932,38104,97536,TRANSFER
67933,38105,91294,TRANSFER
67934,38106,36598,TRANSFER
67935,38107,81669,TRANSFER
67936,38108,21119,TRANSFER
67937,38109,61487,TRANSFER
67938,38110,85397,TRANSFER
67939,38111,95618,TRANSFER
67940,38112,61452,TRANSFER
67941,38113,95604,TRANSFER
67942,38114,96225,TRANSFER
67943,38115,90992,TRANSFER
67944,38116,57640,TRANSFER
67945,38117,67180,TRANSFER
67946,38118,98312,TRANSFER
67947,38119,27770,TRANSFER
67948,38120,97636,TRANSFER
67949,38121,99434,TRANSFER
67950,38122,89351,TRANSFER
67951,38123,99324,TRANSFER
67952,38124,65508,TRANSFER
67953,38125,68794,TRANSFER
67954,38126,99062,TRANSFER
67955,38127,47238,TRANSFER
67956,38128,63842,TRANSFER
67957,38129,30024,TRANSFER
67958,38130,73272,TRANSFER
67959,38131,75707,TRANSFER
67960,38132,43384,TRANSFER
67961,38133,92329,TRANSFER
67962,38134,77042,TRANSFER
67963,38135,94868,TRANSFER
67964,38136,41729,TRANSFER
67965,38137,83469,TRANSFER
67966,38138,90663,TRANSFER
67967,38139,26121,TRANSFER
67968,38140,99961,TRANSFER
67969,38141,99927,TRANSFER
67970,38142,38980,TRANSFER
67971,38143,21815,TRANSFER
67972,38144,95224,TRANSFER
67973,38145,63783,TRANSFER
67974,38146,57903,TRANSFER
67975,38147,93783,TRANSFER
67976,38148,99671,TRANSFER
67977,38149,96837,TRANSFER
67978,38150,97165,TRANSFER
67979,38151,29890,TRANSFER
67980,38152,78891,TRANSFER
67981,38153,99820,TRANSFER
67982,38154,34617,TRANSFER
67983,38155,78387,TRANSFER
67984,38156,77212,TRANSFER
67985,38157,90715,TRANSFER
67986,38158,76283,TRANSFER
67987,38159,31951,TRANSFER
67988,38160,93357,TRANSFER
67989,38161,65649,TRANSFER
67990,38162,47250,TRANSFER
67991,38163,37759,TRANSFER
67992,38164,91489,TRANSFER
67993,38165,84656,TRANSFER
67994,38166,89394,TRANSFER
67995,38167,82746,TRANSFER
67996,38168,96892,TRANSFER
67997,38169,90277,TRANSFER
67998,38170,26145,TRANSFER
67999,38171,47645,TRANSFER
68000,38172,73599,TRANSFER
68001,38173,89248,TRANSFER
68002,38174,52684,TRANSFER
68003,38175,63847,TRANSFER
68004,38176,98165,TRANSFER
68005,38177,28124,TRANSFER
68006,38178,81137,TRANSFER
68007,38179,69658,TRANSFER
68008,38180,59020,TRANSFER
68009,38181,99761,TRANSFER
68010,38182,22744,TRANSFER
68011,38183,58530,TRANSFER
68012,38184,92757,TRANSFER
68013,38185,28696,TRANSFER
68014,38186,28960,TRANSFER
68015,38187,98287,TRANSFER
68016,38188,47013,TRANSFER
68017,38189,84359,TRANSFER
68018,38190,35212,TRANSFER
68019,38191,98558,TRANSFER
68020,38192,88507,TRANSFER
68021,38193,66714,TRANSFER
68022,38194,96661,TRANSFER
68023,38195,91657,TRANSFER
68024,38196,98394,TRANSFER
68025,38197,72401,TRANSFER
68026,38198,48971,TRANSFER
68027,38199,54558,TRANSFER
68028,38200,61676,TRANSFER
68029,38201,93362,TRANSFER
68030,38202,67576,TRANSFER
68031,38203,64294,TRANSFER
68032,38204,78834,TRANSFER
68033,38205,89645,TRANSFER
68034,38206,91282,TRANSFER
68035,38207,87484,TRANSFER
68036,38208,99786,TRANSFER
68037,38209,88689,TRANSFER
68038,38210,40448,TRANSFER
68039,38211,69717,TRANSFER
68040,38212,99865,TRANSFER
68041,38213,82340,TRANSFER
68042,38214,70806,TRANSFER
68043,38215,69922,TRANSFER
68044,38216,73538,TRANSFER
68045,38217,90540,TRANSFER
68046,38218,42024,TRANSFER
68047,38219,63065,TRANSFER
68048,38220,98188,TRANSFER
68049,38221,39692,TRANSFER
68050,38222,43684,TRANSFER
68051,38223,94580,TRANSFER
68052,38224,98483,TRANSFER
68053,38225,73546,TRANSFER
68054,38226,79424,TRANSFER
68055,38227,57816,TRANSFER
68056,38228,92029,TRANSFER
68057,38229,80963,TRANSFER
68058,38230,51056,TRANSFER
68059,38231,84014,TRANSFER
68060,38232,39781,TRANSFER
68061,38233,22020,TRANSFER
68062,38234,82298,TRANSFER
68063,38235,60589,TRANSFER
68064,38236,25041,TRANSFER
68065,38237,29369,TRANSFER
68066,38238,67166,TRANSFER
68067,38239,96694,TRANSFER
68068,38240,72615,TRANSFER
68069,38241,66111,TRANSFER
68070,38242,92276,TRANSFER
68071,38243,98092,TRANSFER
68072,38244,95638,TRANSFER
68073,38245,60470,TRANSFER
68074,38246,99010,TRANSFER
68075,38247,62850,TRANSFER
68076,38248,90625,TRANSFER
68077,38249,90427,TRANSFER
68078,38250,68630,TRANSFER
68079,38251,94814,TRANSFER
68080,38252,98786,TRANSFER
68081,38253,88571,TRANSFER
68082,38254,71724,TRANSFER
68083,38255,83686,TRANSFER
68084,38256,72587,TRANSFER
68085,38257,96270,TRANSFER
68086,38258,91809,TRANSFER
68087,38259,73111,TRANSFER
68088,38260,79511,TRANSFER
68089,38261,57251,TRANSFER
68090,38262,67220,TRANSFER
68091,38263,55525,TRANSFER
68092,38264,94414,TRANSFER
68093,38265,30223,TRANSFER
68094,38266,63735,TRANSFER
68095,38267,97321,TRANSFER
68096,38268,97843,TRANSFER
68097,38269,97119,TRANSFER
68098,38270,99749,TRANSFER
68099,38271,98037,TRANSFER
68100,38272,40842,TRANSFER
68101,38273,62644,TRANSFER
68102,38274,29577,TRANSFER
68103,38275,65564,TRANSFER
68104,38276,95094,TRANSFER
68105,38277,33880,TRANSFER
68106,38278,70333,TRANSFER
68107,38279,99838,TRANSFER
68108,38280,51250,TRANSFER
68109,38281,20464,TRANSFER
68110,38282,88770,TRANSFER
68111,38283,95413,TRANSFER
68112,38284,93560,TRANSFER
68113,38285,98834,TRANSFER
68114,38286,60708,TRANSFER
68115,38287,84321,TRANSFER
68116,38288,74492,TRANSFER
68117,38289,62535,TRANSFER
68118,38290,99636,TRANSFER
68119,38291,99928,TRANSFER
68120,38292,94531,TRANSFER
68121,38293,31944,TRANSFER
68122,38294,41300,TRANSFER
68123,38295,20778,TRANSFER
68124,38296,89232,TRANSFER
68125,38297,70402,TRANSFER
68126,38298,97336,TRANSFER
68127,38299,74726,TRANSFER
68128,38300,62339,TRANSFER
68129,38301,25487,TRANSFER
68130,38302,91784,TRANSFER
68131,38303,92800,TRANSFER
68132,38304,73417,TRANSFER
