account,bank,sum,mean,median,std,max,min,count_in,count_out,count_unique_in,count_unique_out,count_days_in_bank,count_phone_changes,sum_spending,mean_spending,median_spending,std_spending,max_spending,min_spending,count_spending,is_sar
3459,handelsbanken,926.51,66.17928571428571,49.80500000000001,597.4936575326623,1019.95,-882.48,7,7,1,2,27,0,22649.41,1415.588125,395.21500000000003,3966.3694525602277,16257.54,35.24,16.0,0
3460,handelsbanken,9042.65,602.8433333333334,1221.05,1062.8522158705566,1828.82,-1381.54,11,4,1,1,28,0,10918.01,909.8341666666666,450.02,1544.9292395826499,5671.97,47.06,12.0,0
3461,handelsbanken,1225.83,76.614375,26.879999999999995,775.8379917308231,1283.34,-1245.73,8,8,1,1,28,0,7129.23,475.282,332.12,396.6245200114154,1343.46,38.65,15.0,0
3462,handelsbanken,97.93000000000006,5.440555555555559,121.53,723.4589772058076,1103.49,-1302.26,9,9,1,1,28,0,26653.370000000003,2423.0336363636366,496.65,6736.969941815494,22717.56,43.34,11.0,0
3463,handelsbanken,-602.1999999999997,-27.37272727272726,155.65,558.4041166462205,775.09,-1481.79,14,8,2,1,27,0,19312.76,1755.7054545454544,335.92,4506.564895725709,15323.06,5.83,11.0,0
3464,handelsbanken,509.0600000000002,29.944705882352952,-359.03,964.9890551006113,1890.63,-1425.35,8,9,1,1,28,0,14111.66,1007.9757142857143,416.51,1912.8477181687251,7484.35,5.36,14.0,0
3465,handelsbanken,-5791.129999999999,-289.55649999999997,-249.07999999999998,897.6341113362804,1381.56,-1381.56,7,13,1,1,26,0,20004.08,1538.7753846153848,372.55,3942.0439912047646,14610.25,8.29,13.0,0
3466,handelsbanken,1772.8199999999997,98.48999999999998,301.755,771.692355373031,1825.74,-1040.9,11,7,1,1,28,0,47748.27,3979.0224999999996,400.145,12617.996509672657,44040.34,3.06,12.0,0
3467,handelsbanken,-3500.2900000000004,-184.22578947368424,-472.41,920.121537704641,1527.1,-1527.1,9,10,2,1,28,0,11057.740000000002,1005.249090909091,219.55,2413.642526255512,8254.6,22.91,11.0,0
3468,handelsbanken,3203.43,168.6015789473684,134.78,684.9050220956282,1520.64,-1202.02,15,4,1,1,26,0,34017.74,3092.521818181818,429.79,9008.613340628865,30240.73,41.21,11.0,0
3469,handelsbanken,-5537.5199999999995,-115.365,-302.59,574.0710362375102,1133.53,-1439.51,13,35,1,1,27,0,13800.77,1254.6154545454547,444.34,2549.3123875404663,8825.36,41.58,11.0,0
3470,handelsbanken,3539.72,272.2861538461538,740.14,818.2294586232974,1106.04,-1121.8,8,5,1,2,28,0,27886.98,1991.9271428571428,663.69,5123.892618897395,19748.68,50.81,14.0,0
3471,handelsbanken,8627.18,784.289090909091,908.29,584.4172492227543,1456.11,-236.09,10,1,1,1,28,0,14496.199999999999,1035.442857142857,307.15,2593.9429910657054,10008.38,64.57,14.0,0
3472,handelsbanken,-2065.7799999999997,-114.76555555555554,-293.71999999999997,852.9204091564203,1016.25,-1366.59,9,9,1,2,25,0,16652.239999999998,1387.6866666666665,415.055,3523.888012884563,12547.71,40.34,12.0,0
3473,handelsbanken,2115.870000000001,111.36157894736846,333.63,853.7648410765576,1410.69,-1410.69,10,9,1,1,26,0,26787.410000000003,1913.3864285714287,630.6400000000001,4844.768319153237,18707.15,184.09,14.0,0
3474,handelsbanken,916.96,19.933913043478263,-144.97500000000002,966.0269323125709,1672.19,-1511.25,23,23,2,2,28,0,20275.629999999997,1843.2390909090907,655.64,4341.86772962847,14901.6,49.15,11.0,0
3475,handelsbanken,729.7100000000003,56.13153846153848,97.91,822.7222121393319,1094.36,-1451.83,9,4,1,1,28,0,14696.76,1049.7685714285715,384.06,2368.4963583735084,9213.34,129.74,14.0,0
3476,handelsbanken,6567.4,437.82666666666665,1171.64,1202.5184751634895,1441.47,-1714.38,10,5,1,1,25,0,18169.34,1816.934,403.28,4596.3649274162535,14867.94,56.64,10.0,0
3477,handelsbanken,-1060.1200000000001,-55.795789473684216,114.93,813.3767890803252,1337.37,-1421.71,10,9,2,1,25,0,30737.5,1808.0882352941176,274.64,6250.858548184836,26044.85,11.25,17.0,0
3478,handelsbanken,-1344.36,-79.08,-285.77,816.3597697094094,1096.16,-1482.04,8,9,1,1,27,0,19300.77,1286.718,326.81,3585.3258436282426,14201.15,35.26,15.0,0
3479,handelsbanken,3902.59,260.17266666666666,586.54,817.9350915957876,1349.21,-878.69,9,6,1,2,28,0,13530.92,1353.092,477.235,2974.7732885261844,9804.51,116.37,10.0,0
3480,handelsbanken,3646.62,303.885,358.57,785.7895479591327,1350.92,-1023.85,8,4,1,1,25,0,5194.04,519.404,508.155,232.74835109572263,813.29,159.71,10.0,0
3481,handelsbanken,8709.42,395.88272727272727,422.175,983.8404238259947,1482.18,-1321.66,13,9,1,1,26,0,17831.6,1371.6615384615384,592.38,2936.5717314039457,11123.31,159.26,13.0,0
3482,handelsbanken,6001.81,545.6190909090909,918.58,928.9737037231414,1703.35,-1313.59,7,4,1,1,24,0,28900.569999999996,1605.587222222222,403.865,4850.965766953076,20992.17,77.41,18.0,0
3483,handelsbanken,1995.4100000000003,124.71312500000002,149.86,882.414934066121,1719.25,-1406.76,10,6,1,1,26,0,15846.15,1584.615,469.15,3076.684667192738,10209.9,84.05,10.0,0
3484,handelsbanken,-4411.56,-210.07428571428574,-378.66,842.1360135012125,979.85,-2154.4,8,13,1,1,28,0,5174.29,398.02230769230766,285.65,374.8197846777801,1207.16,24.59,13.0,0
3485,handelsbanken,-1034.44,-49.25904761904762,-156.84,777.7837833158053,1363.22,-937.46,9,12,2,1,28,0,19154.79,912.1328571428572,468.13,1963.4408451928027,9348.83,34.84,21.0,0
3486,handelsbanken,386.82000000000016,18.42000000000001,49.16,839.7978561713528,1248.99,-1285.57,12,9,3,1,28,0,25617.65,1601.103125,457.725,4523.77119781084,18528.81,3.5,16.0,1
3487,handelsbanken,11730.0,533.1818181818181,459.06499999999994,746.72677550976,1781.34,-843.95,18,4,6,1,26,0,29508.800000000003,1735.8117647058825,349.63,5302.5496995622725,22263.57,11.33,17.0,1
3488,handelsbanken,4937.95,379.84230769230766,510.98,914.6227511215926,1695.81,-1198.98,9,4,1,1,27,0,27922.170000000002,2326.8475000000003,510.36,6021.788915650965,21389.01,42.05,12.0,0
3489,handelsbanken,-2343.0800000000004,-130.17111111111114,-319.42,986.4569595326789,1230.87,-1678.12,8,10,1,2,28,0,23526.34,1568.4226666666666,678.72,3583.416178888653,14437.95,104.94,15.0,0
3490,handelsbanken,863.7799999999996,53.98624999999998,14.725000000000001,680.9661093365806,1499.04,-1164.89,8,8,1,2,28,0,21796.399999999998,1556.8857142857141,735.0799999999999,3695.519604524697,14336.33,88.93,14.0,0
3491,handelsbanken,-1898.6400000000003,-111.68470588235296,-99.77,989.9173308610019,1244.32,-1592.24,8,9,1,1,27,0,18465.91,1231.0606666666667,381.89,3228.195748214842,12869.43,1.9,15.0,0
3492,handelsbanken,4332.700000000001,166.64230769230772,634.83,705.0293265123526,1288.14,-1645.58,16,10,2,1,28,0,11849.67,911.5130769230769,628.47,895.7309439166113,3579.24,9.99,13.0,0
3493,handelsbanken,1935.23,92.15380952380953,238.43,731.2405127622252,1179.32,-1078.07,12,9,1,1,27,0,14077.249999999998,1082.8653846153845,423.26,2195.893967179105,8343.46,193.87,13.0,0
3494,handelsbanken,1345.1000000000004,70.79473684210528,362.7,909.12765832215,1268.06,-1372.81,10,9,1,1,26,0,18712.46,1336.6042857142857,467.83500000000004,3264.3814551911064,12645.37,4.09,14.0,0
3495,handelsbanken,-4508.35,-214.68333333333334,-552.48,892.5628559789689,1640.83,-1640.83,8,13,1,2,28,0,29585.42,2113.2442857142855,548.58,5985.473891508847,22870.0,46.21,14.0,0
3496,handelsbanken,620.6300000000002,36.507647058823544,-391.23,1061.7433032607823,1922.77,-1922.77,8,9,1,1,22,0,35004.89,3889.432222222222,280.81,10699.6087523105,32416.39,69.24,9.0,0
3497,handelsbanken,-3727.7999999999997,-186.39,-375.74,881.8933769602286,1087.01,-1618.39,9,11,2,2,27,0,14791.61,1479.161,553.135,2986.887518301916,9969.65,348.28,10.0,0
3498,handelsbanken,1659.1100000000001,118.50785714285715,50.815,554.3283050986271,845.23,-815.54,9,5,1,2,26,0,8422.98,701.915,598.27,714.3647179582964,2782.25,40.71,12.0,0
3499,handelsbanken,2496.3100000000004,58.053720930232565,-34.16,462.31393039600914,1539.91,-668.42,9,34,2,1,27,0,18451.01,1677.3645454545454,401.26,4192.542793506976,14277.69,42.95,11.0,0
3500,handelsbanken,-4928.85,-214.29782608695655,-574.33,918.0192617109578,1569.19,-1576.67,9,14,2,1,28,0,11979.269999999999,998.2724999999999,681.525,1496.551305193043,5573.42,117.67,12.0,0
3501,handelsbanken,-1671.9399999999998,-75.99727272727272,162.115,790.1794860673945,1276.67,-1276.67,12,10,1,1,27,0,22831.11,1343.0064705882353,350.54,3951.885040924997,16648.59,28.37,17.0,0
3502,handelsbanken,13964.029999999999,537.0780769230769,395.40999999999997,1033.97808647193,1825.32,-882.98,15,11,1,2,28,0,12946.18,1078.8483333333334,494.685,2069.0212617249,7625.24,211.08,12.0,0
3503,handelsbanken,747.2599999999998,39.32947368421051,264.43,1045.44791158024,1406.76,-1725.41,11,8,1,1,26,0,4125.03,412.503,355.12,314.9837570785728,1002.33,69.62,10.0,0
3504,handelsbanken,-2022.4899999999998,-101.12449999999998,-260.515,838.5868729279664,1559.97,-1142.44,9,11,1,1,27,0,23839.41,1254.7057894736843,514.03,3249.534132568195,14578.25,15.23,19.0,0
3505,handelsbanken,3941.98,197.099,411.8,820.6404128156959,1667.54,-978.38,11,9,2,1,27,0,21797.93,1362.370625,479.255,3461.4189766249888,14293.58,115.99,16.0,0
3506,handelsbanken,-244.93000000000018,-12.891052631578956,219.4,1079.609505844563,1499.04,-1499.04,10,9,1,1,28,0,14392.699999999999,1107.1307692307691,296.76,2505.0027239887436,9355.46,34.42,13.0,0
3507,handelsbanken,-2200.1600000000003,-169.24307692307696,-399.19,925.2507276353494,1268.34,-1268.34,6,7,1,1,28,0,15284.339999999998,1091.7385714285713,366.79,2758.2212952242558,10658.89,129.82,14.0,0
3508,handelsbanken,35709.990000000005,870.9753658536587,1401.38,811.4469624537934,1401.38,-989.16,33,8,1,1,28,0,19194.68,2132.742222222222,402.08,4995.254930808782,15418.19,107.42,9.0,0
3509,handelsbanken,-4751.110000000001,-115.88073170731708,-258.61,500.1078118035663,904.39,-1423.92,9,32,1,1,27,0,28702.600000000002,2207.892307692308,369.8,6346.656533056274,23298.97,32.27,13.0,0
3510,handelsbanken,-1139.9600000000005,-47.498333333333356,-282.42,623.735264819707,1383.23,-1383.23,11,13,1,1,27,0,20984.54,1498.8957142857143,403.5,4050.6773957900964,15540.32,33.89,14.0,0
3511,handelsbanken,2609.01,144.94500000000002,-13.375,970.5606366864947,1691.39,-1479.47,8,10,1,1,28,0,17181.58,1431.7983333333334,667.26,2931.2655589161277,10669.0,126.6,12.0,0
3512,handelsbanken,956.4799999999997,47.823999999999984,224.135,1017.3975980148153,1676.03,-1686.61,11,9,2,1,28,0,21462.07,1430.8046666666667,278.71,3949.703538955924,15670.89,115.51,15.0,0
3513,handelsbanken,4074.5099999999998,239.6770588235294,347.96,848.1627633506193,1717.83,-1717.83,12,5,1,2,27,0,16444.55,1174.6107142857143,383.37,2803.416041687669,10861.91,36.85,14.0,0
3514,handelsbanken,-8465.56,-352.7316666666666,-718.145,745.545490063231,1255.16,-1697.82,8,16,1,2,28,0,10498.91,874.9091666666667,315.18,1682.4949008673689,6130.05,48.29,12.0,0
3515,handelsbanken,2195.0299999999997,129.11941176470586,144.64,928.2876145992591,1636.73,-1636.73,9,8,1,2,28,0,13181.38,1318.138,510.855,2635.6684340991496,8768.05,88.29,10.0,0
3516,handelsbanken,1284.87,64.2435,-97.315,782.3453868792963,1592.03,-1296.09,10,10,1,1,28,0,18796.85,1105.6970588235292,378.33,2912.277996195084,12360.81,0.62,17.0,0
3517,handelsbanken,1804.36,164.03272727272727,251.3,779.7575822534964,1229.68,-1229.68,7,4,1,2,28,0,18893.07,1453.313076923077,370.31,3657.936930630854,13589.97,41.53,13.0,0
3518,handelsbanken,1429.9099999999999,129.99181818181816,223.98,711.0846260160346,886.06,-946.69,7,4,1,1,27,0,17224.870000000003,2870.811666666667,867.5999999999999,5015.716175616068,13078.44,207.91,6.0,0
3519,handelsbanken,1963.01,115.47117647058823,189.65,684.3164020016833,1047.26,-939.94,9,8,1,2,25,0,19791.75,1413.6964285714287,351.76,3920.797863805876,15005.26,19.6,14.0,0
3520,handelsbanken,-2556.83,-142.04611111111112,-378.98,749.2075829453479,1089.34,-1089.34,7,11,1,2,26,0,22952.239999999998,1765.5569230769229,394.3,4498.173083107156,16692.75,84.89,13.0,0
3521,handelsbanken,-188.07000000000016,-9.898421052631587,128.2,970.6110178831979,1576.52,-1572.68,10,9,1,1,28,0,10281.84,642.615,524.69,970.5403221642399,4090.89,2.26,16.0,0
3522,handelsbanken,-2553.57,-159.598125,-206.07,767.8101502517294,1138.58,-1257.23,7,9,1,1,28,0,25046.77,1789.055,602.63,4695.245011845249,18079.31,16.48,14.0,0
3523,handelsbanken,-2059.3600000000006,-108.38736842105266,-63.94,702.0180553379436,953.2,-1265.78,9,10,1,1,27,0,7627.95,635.6625,597.59,351.8586512979066,1200.51,111.85,12.0,0
3524,handelsbanken,2858.71,119.11291666666666,342.355,1182.9733812341317,1439.35,-1946.69,13,11,1,4,27,0,11235.759999999998,749.0506666666665,303.27,1424.0730466841862,5783.23,29.73,15.0,1
3525,handelsbanken,2498.87,178.4907142857143,248.27,929.4072936220762,1493.77,-1545.27,9,5,1,1,28,0,8108.740000000001,737.1581818181819,345.48,1076.5083986929055,3877.34,143.22,11.0,0
3526,handelsbanken,-403.80000000000007,-20.190000000000005,218.47,755.2438273132306,1101.72,-1218.59,11,9,1,1,27,0,23975.13,1498.445625,565.905,3696.9440010509015,15291.49,1.04,16.0,0
3527,handelsbanken,1734.35,96.35277777777777,-263.89,706.0079975618135,1241.09,-1030.28,8,10,1,1,25,0,31040.47,1940.029375,411.485,5973.95588665832,24320.82,79.53,16.0,0
3528,handelsbanken,1285.6699999999998,116.87909090909089,490.95,810.1132706042353,1339.21,-1339.21,7,4,1,1,26,0,23368.489999999998,1460.5306249999999,369.755,4263.657578787597,17423.73,10.12,16.0,0
3529,handelsbanken,2506.82,192.8323076923077,399.29,905.0028302824421,1632.77,-1632.77,9,4,2,1,27,0,5310.8099999999995,442.56749999999994,375.06,394.8983245694103,1177.93,3.55,12.0,1
3530,handelsbanken,1495.4400000000003,71.21142857142858,258.48,765.8726976677372,1327.17,-1327.17,13,8,1,1,27,0,13789.890000000001,1060.7607692307693,870.98,1157.787693127584,4818.26,331.18,13.0,0
3531,handelsbanken,-3287.17,-142.9204347826087,-249.62,760.4181933197158,1241.93,-1252.66,9,14,2,2,28,0,25214.77,1575.923125,668.155,3774.6992495027007,15659.08,80.31,16.0,0
3532,handelsbanken,2937.4399999999996,225.95692307692303,385.4,949.3999456883685,1407.1,-1337.46,8,5,1,2,25,0,14673.619999999999,1048.1157142857141,534.57,2114.1660742084728,8339.96,54.71,14.0,0
3533,handelsbanken,2026.3599999999997,168.86333333333332,224.8,766.8746743092835,1148.84,-1148.84,7,5,1,2,28,0,12679.36,792.46,444.28,1361.4807277715443,5720.51,79.61,16.0,0
3534,handelsbanken,5795.299999999999,340.9,644.68,675.0489471697589,1387.74,-1136.91,12,5,1,1,28,0,14176.230000000001,1090.479230769231,567.25,2300.1073498515298,8701.02,47.47,13.0,0
3535,handelsbanken,3530.93,294.2441666666667,498.81,731.8034609530613,1088.46,-1088.46,8,4,1,1,27,0,6703.74,744.86,434.79,799.9076508260189,2571.32,3.56,9.0,0
3536,handelsbanken,-769.8900000000001,-42.771666666666675,-35.795,639.6021252976683,1105.23,-991.14,9,9,1,1,27,0,13138.84,1094.9033333333334,563.9549999999999,2035.9197646376992,7522.08,29.4,12.0,0
3537,handelsbanken,3577.21,223.575625,479.47,695.8293323889966,1229.84,-1040.95,11,5,1,2,28,0,8042.610000000001,893.6233333333334,277.16,1480.392893069269,4659.84,47.44,9.0,0
3538,handelsbanken,-118.06000000000017,-5.62190476190477,64.12,889.1379547439141,1228.58,-1600.41,11,10,2,1,28,0,17288.77,1728.877,656.54,3353.1068512684374,11240.17,215.04,10.0,0
3539,handelsbanken,5136.67,256.8335,589.515,837.4235962841154,1953.18,-1245.54,12,8,1,1,28,0,26770.870000000003,2059.2976923076926,503.44,5694.44738800754,20979.11,24.96,13.0,0
3540,handelsbanken,-244.7100000000002,-16.314000000000014,-329.65,762.6548440977178,1131.33,-1343.38,6,9,1,1,26,0,40844.14,3141.856923076923,707.37,9069.640657094584,33308.88,106.64,13.0,0
3541,handelsbanken,3841.0,295.46153846153845,314.74,613.0928491515532,1095.37,-816.34,9,4,1,1,25,0,20930.58,1902.7800000000002,763.5,3863.818471297533,13532.62,428.9,11.0,0
3542,handelsbanken,-2074.8199999999997,-94.30999999999999,-100.635,721.247005004923,1506.42,-1400.09,10,12,1,2,27,0,15247.529999999999,1694.1699999999998,560.03,3320.5974857696924,10502.85,109.89,9.0,0
3543,handelsbanken,-8514.78,-283.826,-451.95,647.023484392848,1295.82,-1364.88,8,22,1,1,28,0,42477.05,2831.8033333333337,518.49,9373.577999281253,36699.36,7.99,15.0,0
3544,handelsbanken,2921.75,146.0875,3.0649999999999977,1176.0436080433994,1794.13,-1712.91,10,10,5,1,28,0,16214.09,1158.1492857142857,247.07,3243.7703403754485,12400.11,30.92,14.0,1
3545,handelsbanken,2498.43,178.4592857142857,230.8,741.4098747082043,1293.23,-1293.23,10,4,1,1,26,0,13458.75,1121.5625,525.655,2382.964017929714,8640.63,40.31,12.0,0
3546,handelsbanken,-3429.66,-180.50842105263158,-380.46,977.2458107938018,1614.24,-1854.31,9,10,2,1,28,0,15794.81,1128.2007142857142,408.65,2574.909906520896,10026.8,112.33,14.0,0
3547,handelsbanken,4078.22,313.70923076923077,519.01,709.0488881295086,1603.72,-832.11,9,4,1,1,25,0,8693.78,511.3988235294118,426.28,537.5823777557532,2214.56,71.78,17.0,0
3548,handelsbanken,826.4599999999999,45.91444444444444,-30.10499999999999,1210.1493802163056,1778.11,-1971.59,9,9,2,2,26,0,14982.05,936.378125,511.805,1877.868694668573,7869.2,17.38,16.0,0
3549,handelsbanken,-1780.1399999999999,-104.71411764705881,-330.33,936.1227632504912,1633.46,-1412.86,8,9,1,2,27,0,21032.91,1402.194,574.12,3379.7831833244654,13567.53,67.16,15.0,0
3550,handelsbanken,-354.1199999999998,-20.830588235294105,-97.56,961.893642382505,1932.4,-1932.4,8,9,1,1,27,0,13894.08,817.2988235294117,528.52,1143.9392579803043,4998.61,94.68,17.0,0
3551,handelsbanken,2162.19,98.28136363636364,201.505,695.7480475704205,1764.27,-1416.23,14,8,1,1,26,0,22868.649999999998,2540.9611111111108,565.74,6139.482735362247,18897.51,87.42,9.0,0
3552,handelsbanken,4452.64,103.54976744186047,227.06,522.1171810932885,1580.1,-1064.29,33,10,1,1,28,0,10466.52,747.6085714285715,434.955,767.7225766247471,2793.11,0.49,14.0,0
3553,handelsbanken,3451.94,181.68105263157895,475.48,979.9885397850026,1801.78,-1120.69,10,9,1,1,28,0,18696.96,1246.464,434.9,2899.54963935978,11638.79,7.42,15.0,0
3554,handelsbanken,-1574.5100000000002,-92.61823529411765,-97.73,897.3992248731561,1340.78,-1245.66,8,9,1,1,27,0,42210.59999999999,3246.9692307692303,762.08,9359.84495763459,34387.38,176.24,13.0,0
3555,handelsbanken,5253.91,350.2606666666667,542.46,841.4533562445622,1466.81,-1579.96,12,3,1,1,26,0,14540.7,2077.2428571428572,405.16,4561.309539235834,12412.62,144.78,7.0,0
3556,handelsbanken,-12776.05,-473.187037037037,-847.74,905.7415833695223,1113.06,-1305.11,10,17,1,1,27,0,12674.19,905.2992857142857,401.08,1904.1451499515647,7411.76,0.11,14.0,0
3557,handelsbanken,-3659.4699999999993,-192.60368421052627,-91.93,928.4414005095405,1532.47,-1749.81,9,10,2,1,26,0,16285.449999999999,1085.6966666666665,488.1,2463.8724476165175,9948.31,62.03,15.0,0
3558,handelsbanken,2096.96,104.848,245.825,830.7006049024301,1138.66,-1510.66,11,9,1,2,24,0,13596.72,849.795,304.73,1591.57940196523,6637.7,78.74,16.0,0
3559,handelsbanken,7799.2699999999995,487.45437499999997,840.55,914.9752617272866,1762.97,-1762.97,12,4,1,1,23,0,32237.11,2302.6507142857145,351.14,7154.728101998721,27147.95,63.31,14.0,0
3560,handelsbanken,-4623.43,-192.64291666666668,-437.05499999999995,818.6370660697554,1069.75,-1515.93,11,13,2,1,28,0,18845.100000000002,1256.3400000000001,412.23,2787.125557238907,11242.62,119.3,15.0,0
3561,handelsbanken,-18861.780000000002,-349.2922222222223,-1044.96,834.9727050440353,976.99,-1143.25,20,34,1,1,28,0,22997.940000000002,1352.8200000000002,296.22,3900.2912694967417,16431.56,28.9,17.0,0
3562,handelsbanken,-5135.599999999999,-223.2869565217391,-97.73,1055.1920586209317,2010.17,-2010.17,11,12,2,1,28,0,12795.859999999999,984.296923076923,445.09,1974.6655246242951,7461.07,0.95,13.0,0
3563,handelsbanken,2701.59,225.13250000000002,700.4549999999999,972.4813201956866,1196.86,-1569.34,8,4,1,1,28,0,41237.76,2749.184,458.4,8417.86759103244,33153.36,99.78,15.0,0
3564,handelsbanken,2161.48,154.39142857142858,291.0,1033.858736480861,1388.17,-1313.27,9,5,1,1,27,0,23379.89,1558.6593333333333,319.34,4483.239778987109,17730.53,162.15,15.0,0
3565,handelsbanken,2972.0299999999997,148.6015,236.45499999999998,822.6829434252875,1611.24,-1419.72,10,10,1,1,28,0,6444.19,358.0105555555555,354.925,205.9972146148704,676.7,30.53,18.0,0
3566,handelsbanken,2991.8799999999997,230.14461538461535,233.88,850.650335925553,1607.59,-1139.76,9,4,1,1,24,0,7877.37,525.158,338.44,776.7704865034826,3246.74,18.6,15.0,0
3567,handelsbanken,280.83000000000027,18.72200000000002,392.35,783.0322430161207,979.9,-1048.57,8,7,1,1,27,0,17175.6,1321.1999999999998,436.63,3054.3642046149857,11447.19,165.3,13.0,0
3568,handelsbanken,-2331.2400000000002,-105.96545454545456,-180.59,681.9025421479807,1403.85,-1403.85,7,15,1,2,26,0,26823.15,2438.468181818182,410.95,6831.980323185684,23012.95,15.71,11.0,0
3569,handelsbanken,721.8300000000004,28.873200000000015,-3.69,854.4320113176551,1554.14,-1453.62,12,13,1,2,27,0,21785.72,1452.3813333333335,298.72,3939.7060358009794,15643.62,132.2,15.0,0
3570,handelsbanken,1410.04,78.33555555555556,189.76,1028.5524067532526,1702.78,-1702.78,10,8,1,1,27,0,20825.21,1301.575625,503.865,3221.73355111389,13332.3,19.14,16.0,0
3571,handelsbanken,4930.349999999999,114.65930232558138,364.02,565.1465510121515,1523.72,-1008.35,33,10,2,1,28,0,18372.57,1224.838,270.57,3511.778768569325,13884.9,57.05,15.0,0
3572,handelsbanken,-422.3100000000003,-23.461666666666684,74.0,1012.0017242210956,1867.37,-1407.32,9,9,1,2,28,0,19117.77,1006.1984210526316,449.61,2359.1967482298883,10703.62,133.39,19.0,0
3573,handelsbanken,-1788.3599999999997,-99.35333333333331,-205.61,953.2573097666387,2161.41,-2161.41,9,9,2,1,26,0,15605.48,1200.4215384615384,250.84,2819.8836957099434,10473.63,37.27,13.0,0
3574,handelsbanken,2374.0800000000004,158.27200000000002,536.96,656.8550853901164,686.51,-1610.05,11,4,1,1,26,0,6132.85,557.5318181818183,200.27,984.0806958559667,3469.59,91.5,11.0,0
3575,handelsbanken,2076.73,173.06083333333333,382.405,601.6571903343802,930.04,-1218.0,8,4,1,1,23,0,16064.009999999998,944.9417647058823,431.26,1980.6646070518705,8555.71,42.79,17.0,0
3576,handelsbanken,-1420.0599999999995,-64.54818181818179,260.45,849.2085821496016,1453.5,-1318.6,12,10,1,1,28,0,12499.86,961.5276923076924,820.05,678.1652888265743,2809.76,282.44,13.0,0
3577,handelsbanken,-1478.0900000000001,-70.38523809523811,-154.42,718.333654951646,1117.26,-1117.26,10,11,2,5,28,0,15867.57,1220.5823076923077,415.8,2858.6105259903043,10680.63,49.1,13.0,1
3578,handelsbanken,14467.58,578.7032,979.98,750.1391034263801,1508.3,-1412.32,21,4,1,1,28,0,14315.400000000001,1301.4,626.78,2508.9557906029354,8855.61,331.22,11.0,0
3579,handelsbanken,-6806.68,-158.29488372093024,-339.61,568.8982946151777,1456.11,-1456.11,10,33,1,1,28,0,9111.55,700.8884615384615,623.64,703.380395433914,2685.63,2.31,13.0,0
3580,handelsbanken,514.9099999999999,30.288823529411758,-449.7,918.3620106055831,1747.79,-1356.85,8,9,1,2,27,0,40661.73,3127.825384615385,813.02,8456.164703306315,31247.49,179.76,13.0,0
3581,handelsbanken,-2932.2999999999997,-172.48823529411763,-33.23,968.2273666231198,1736.81,-1662.36,8,9,2,1,28,0,41868.75000000001,3806.2500000000005,308.54,11440.741503226092,38289.41,52.88,11.0,0
3582,handelsbanken,664.1299999999997,44.27533333333331,449.59,744.4777502658842,1003.14,-1394.6,10,5,1,1,23,0,14290.71,1099.2853846153846,508.71,2323.0643936390547,8768.9,75.74,13.0,0
3583,handelsbanken,4608.1,121.26578947368422,120.58,453.186889058173,1494.07,-1327.23,33,5,1,2,28,0,18582.8,1238.8533333333332,561.98,2758.2954584144036,11119.78,52.09,15.0,0
3584,handelsbanken,-812.03,-40.6015,-239.92000000000002,742.0657668773812,1164.11,-1164.11,9,11,2,2,26,0,19073.15,1907.315,505.735,4434.928763865448,14486.16,91.91,10.0,0
3585,handelsbanken,2768.58,230.715,358.94,894.6418831475632,1318.71,-1174.51,7,5,1,1,23,0,7656.87,450.4041176470588,385.29,474.579874547726,1961.19,28.83,17.0,0
3586,handelsbanken,-2512.09,-132.21526315789475,-458.53,1059.3582172993463,1701.44,-1701.44,8,11,1,2,28,0,40894.64,3717.6945454545453,505.34,10637.771200923024,35777.64,57.95,11.0,0
3587,handelsbanken,2357.46,117.873,410.18,934.1073987339323,1464.51,-1431.52,11,9,1,1,28,0,13507.36,1227.9418181818182,407.44,2807.6414230553664,9659.17,69.97,11.0,0
3588,handelsbanken,1594.7199999999998,144.97454545454545,230.08,724.3023933877843,1300.95,-1093.68,7,4,1,1,25,0,22284.97,1392.810625,614.25,3305.2423790406433,13707.01,5.67,16.0,0
3589,handelsbanken,-3212.59,-152.9804761904762,-399.65,908.3020006004401,1397.87,-1061.17,8,13,1,2,26,0,16873.86,1124.924,338.31,2944.361983192381,11743.06,25.44,15.0,0
3590,handelsbanken,1670.9000000000005,83.54500000000003,312.055,975.7342617175404,1770.36,-1724.67,11,9,2,1,27,0,21964.39,1372.774375,561.86,3618.0194412265005,14875.78,3.09,16.0,0
3591,handelsbanken,269.13000000000034,16.82062500000002,66.84000000000002,1001.1610030990271,1523.44,-1523.44,8,8,1,1,23,0,15374.86,1024.9906666666668,422.79,2212.7493146744796,8931.08,46.64,15.0,0
3592,handelsbanken,1632.75,148.4318181818182,525.58,810.0096383478184,1096.94,-1401.74,7,4,1,1,25,0,31643.33,1665.4384210526316,563.16,4878.35683041974,21779.9,12.27,19.0,0
3593,handelsbanken,-1726.52,-101.56,-103.55,912.2677893990339,1243.58,-1315.91,8,9,1,1,28,0,33438.89,2572.222307692308,351.28,7710.148553056716,28217.3,76.28,13.0,0
3594,handelsbanken,1269.08,126.90799999999999,257.01,603.107297267889,841.63,-841.63,6,4,1,1,28,0,17523.49,1168.2326666666668,543.02,2389.5699120567,9714.15,36.57,15.0,0
